 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, rowcost
Ab minor mel (7b), 2+0:0:0:0:1, 3+0:0:0:0:2, 4+0:1:0:0:3, 2+0:0:0:0:1, 5+0:1:0:0:2, 2+0:0:0:0:0, 3+0:0:0:0:2, 3+0:0:0:0:2, 5+0:1:0:0:4, 3+0:0:0:0:2, 2+0:0:0:0:0, 2+0:0:0:0:1, 4+0:1:0:0:3, 2+0:0:0:0:1, 3+0:1:0:0:2, 2+0:0:0:0:1, 3+0:1:0:0:3, 2+0:0:0:0:1, 4+0:1:0:0:3, 2+0:0:0:0:1, 58+0:7:0:0:35
A# minor mel (7#), 2+0:1:1:0:2, 5+0:1:0:0:5, 6+0:1:0:0:6, 3+0:0:0:0:3, 5+0:0:0:0:4, 5+0:1:0:0:5, 6+0:1:0:0:5, 4+0:0:0:0:4, 6+0:1:0:0:5, 4+0:0:0:0:4, 5+0:1:0:0:5, 5+0:2:0:0:5, 6+0:1:0:0:5, 3+0:0:0:0:3, 4+0:0:0:0:3, 4+0:1:0:0:4, 5+0:1:0:0:4, 3+0:0:0:0:3, 7+0:2:0:0:7, 3+0:0:0:0:3, 91+0:14:1:0:85
Cb major blues (7b), 3+0:0:0:0:2, 5+0:0:0:0:4, 7+0:1:0:0:5, 3+0:0:0:0:2, 6+0:1:0:0:5, 5+0:0:0:0:3, 6+0:0:0:0:4, 4+0:0:0:0:3, 7+0:1:0:0:6, 4+0:0:0:0:3, 5+0:0:0:0:3, 4+0:0:0:0:2, 7+0:1:0:0:5, 3+0:0:0:0:2, 5+0:1:0:0:4, 4+0:0:0:0:3, 6+0:1:0:0:4, 3+0:0:0:0:2, 7+0:1:0:0:5, 3+0:0:0:0:2, 97+0:7:0:0:69
C# major blues (7#), 3+0:0:0:0:0, 5+0:1:0:0:2, 6+0:1:0:0:3, 3+0:0:0:0:1, 6+0:0:0:0:2, 5+0:1:0:0:4, 6+0:1:0:0:3, 4+0:0:0:0:2, 6+0:1:0:0:2, 4+0:0:0:0:1, 5+0:1:0:0:4, 5+0:2:0:0:3, 6+0:1:0:0:2, 3+0:0:0:0:1, 4+0:0:0:0:2, 4+0:1:0:0:2, 5+0:1:0:0:2, 3+0:0:0:0:1, 7+0:2:0:0:4, 3+0:0:0:0:1, 93+0:13:0:0:42
Ab minor blues (7b), 3+0:0:0:0:2, 5+0:0:0:0:4, 7+0:1:0:0:5, 3+0:0:0:0:2, 6+0:1:0:0:5, 5+0:0:0:0:3, 6+0:0:0:0:4, 4+0:0:0:0:3, 7+0:1:0:0:6, 4+0:0:0:0:3, 5+0:0:0:0:3, 4+0:0:0:0:2, 7+0:1:0:0:5, 3+0:0:0:0:2, 5+0:1:0:0:4, 4+0:0:0:0:3, 6+0:1:0:0:4, 3+0:0:0:0:2, 7+0:1:0:0:5, 3+0:0:0:0:2, 97+0:7:0:0:69
A# minor blues (7#), 3+0:0:0:0:0, 5+0:1:0:0:2, 6+0:1:0:0:3, 3+0:0:0:0:1, 6+0:0:0:0:2, 5+0:1:0:0:4, 6+0:1:0:0:3, 4+0:0:0:0:2, 6+0:1:0:0:2, 4+0:0:0:0:1, 5+0:1:0:0:4, 5+0:2:0:0:3, 6+0:1:0:0:2, 3+0:0:0:0:1, 4+0:0:0:0:2, 4+0:1:0:0:2, 5+0:1:0:0:2, 3+0:0:0:0:1, 7+0:2:0:0:4, 3+0:0:0:0:1, 93+0:13:0:0:42
Cb dorian (7b), 2+0:0:0:0:1, 4+0:0:0:0:2, 5+0:1:0:0:3, 2+0:0:0:0:1, 6+0:1:0:0:2, 3+0:0:0:0:0, 4+0:0:0:0:2, 3+0:0:0:0:2, 6+0:1:0:0:4, 3+0:0:0:0:2, 3+0:0:0:0:0, 2+0:0:0:0:1, 5+0:1:0:0:3, 2+0:0:0:0:1, 4+0:1:0:0:2, 3+0:0:0:0:1, 4+0:1:0:0:3, 2+0:0:0:0:1, 5+0:1:0:0:3, 2+0:0:0:0:1, 70+0:7:0:0:35
C# dorian (7#), 2+0:1:1:0:1, 5+0:1:0:0:2, 6+0:1:0:0:3, 3+0:0:0:0:1, 5+0:0:0:0:2, 5+0:1:0:0:4, 6+0:1:0:0:3, 4+0:0:0:0:2, 6+0:1:0:0:2, 4+0:0:0:0:1, 5+0:1:0:0:4, 5+0:2:0:0:3, 6+0:1:0:0:2, 3+0:0:0:0:1, 4+0:0:0:0:2, 4+0:1:0:0:2, 5+0:1:0:0:2, 3+0:0:0:0:1, 7+0:2:0:0:4, 3+0:0:0:0:1, 91+0:14:1:0:43
Cb phrygian (7b), 2+0:0:0:0:1, 5+0:0:0:0:4, 7+0:1:0:0:5, 3+0:0:0:0:2, 6+0:1:0:0:4, 5+0:0:0:0:2, 6+0:0:0:0:3, 4+0:0:0:0:2, 7+0:1:0:0:6, 4+0:0:0:0:2, 5+0:0:0:0:2, 4+0:0:0:0:1, 7+0:1:0:0:5, 3+0:0:0:0:2, 5+0:1:0:0:4, 4+0:0:0:0:3, 6+0:1:0:0:4, 3+0:0:0:0:2, 7+0:1:0:0:5, 3+0:0:0:0:2, 96+0:7:0:0:61
C# phrygian (7#), 2+0:1:1:0:1, 5+0:1:0:0:1, 6+0:1:0:0:2, 3+0:0:0:0:1, 4+0:0:0:0:0, 5+0:1:0:0:2, 6+0:1:0:0:1, 4+0:0:0:0:1, 6+0:1:0:0:1, 4+0:0:0:0:1, 5+0:1:0:0:2, 5+0:2:0:0:3, 6+0:1:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 4+0:1:0:0:1, 5+0:1:0:0:1, 3+0:0:0:0:1, 7+0:2:0:0:3, 3+0:0:0:0:1, 89+0:14:1:0:26
Cb lydian (7b), 2+0:0:0:0:1, 4+0:0:0:0:2, 5+0:1:0:0:3, 2+0:0:0:0:1, 6+0:1:0:0:2, 3+0:0:0:0:0, 4+0:0:0:0:2, 3+0:0:0:0:2, 6+0:1:0:0:4, 3+0:0:0:0:2, 3+0:0:0:0:0, 2+0:0:0:0:1, 5+0:1:0:0:3, 2+0:0:0:0:1, 4+0:1:0:0:2, 3+0:0:0:0:1, 4+0:1:0:0:3, 2+0:0:0:0:1, 5+0:1:0:0:3, 2+0:0:0:0:1, 70+0:7:0:0:35
C# lydian (7#), 2+0:1:1:0:1, 5+0:1:0:0:2, 6+0:1:0:0:3, 3+0:0:0:0:1, 5+0:0:0:0:2, 5+0:1:0:0:4, 6+0:1:0:0:3, 4+0:0:0:0:2, 6+0:1:0:0:2, 4+0:0:0:0:1, 5+0:1:0:0:4, 5+0:2:0:0:3, 6+0:1:0:0:2, 3+0:0:0:0:1, 4+0:0:0:0:2, 4+0:1:0:0:2, 5+0:1:0:0:2, 3+0:0:0:0:1, 7+0:2:0:0:4, 3+0:0:0:0:1, 91+0:14:1:0:43
Cb mixolydian (7b), 2+0:0:0:0:1, 5+0:0:0:0:4, 7+0:1:0:0:5, 3+0:0:0:0:2, 6+0:1:0:0:4, 5+0:0:0:0:2, 6+0:0:0:0:3, 4+0:0:0:0:2, 7+0:1:0:0:6, 4+0:0:0:0:2, 5+0:0:0:0:2, 4+0:0:0:0:1, 7+0:1:0:0:5, 3+0:0:0:0:2, 5+0:1:0:0:4, 4+0:0:0:0:3, 6+0:1:0:0:4, 3+0:0:0:0:2, 7+0:1:0:0:5, 3+0:0:0:0:2, 96+0:7:0:0:61
C# mixolydian (7#), 2+0:1:1:0:1, 5+0:1:0:0:1, 6+0:1:0:0:2, 3+0:0:0:0:1, 4+0:0:0:0:0, 5+0:1:0:0:2, 6+0:1:0:0:1, 4+0:0:0:0:1, 6+0:1:0:0:1, 4+0:0:0:0:1, 5+0:1:0:0:2, 5+0:2:0:0:3, 6+0:1:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 4+0:1:0:0:1, 5+0:1:0:0:1, 3+0:0:0:0:1, 7+0:2:0:0:3, 3+0:0:0:0:1, 89+0:14:1:0:26
Cb aeolian (7b), 2+0:0:0:0:1, 4+0:0:0:0:3, 6+0:1:0:0:4, 3+0:0:0:0:2, 6+0:1:0:0:3, 4+0:0:0:0:1, 5+0:0:0:0:2, 4+0:0:0:0:2, 6+0:1:0:0:5, 4+0:0:0:0:2, 4+0:0:0:0:1, 3+0:0:0:0:1, 6+0:1:0:0:4, 3+0:0:0:0:2, 5+0:1:0:0:3, 3+0:0:0:0:2, 5+0:1:0:0:3, 3+0:0:0:0:2, 6+0:1:0:0:4, 3+0:0:0:0:2, 85+0:7:0:0:49
C# aeolian (7#), 2+0:1:1:0:1, 5+0:1:0:0:1, 6+0:1:0:0:2, 3+0:0:0:0:1, 4+0:0:0:0:1, 5+0:1:0:0:3, 6+0:1:0:0:2, 4+0:0:0:0:2, 6+0:1:0:0:1, 4+0:0:0:0:1, 5+0:1:0:0:3, 5+0:2:0:0:3, 6+0:1:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:1, 4+0:1:0:0:1, 5+0:1:0:0:1, 3+0:0:0:0:1, 7+0:2:0:0:3, 3+0:0:0:0:1, 90+0:14:1:0:31
Cb locrian (7b), 1+0:0:0:0:0, 5+0:0:0:0:4, 7+0:1:0:0:5, 3+0:0:0:0:2, 6+0:1:0:0:5, 5+0:0:0:0:3, 6+0:0:0:0:4, 4+0:0:0:0:3, 7+0:1:0:0:6, 4+0:0:0:0:2, 5+0:0:0:0:3, 4+0:0:0:0:1, 7+0:1:0:0:5, 3+0:0:0:0:2, 5+0:1:0:0:4, 4+0:0:0:0:3, 6+0:1:0:0:4, 3+0:0:0:0:2, 7+0:1:0:0:5, 3+0:0:0:0:2, 95+0:7:0:0:65
C# locrian (7#), 2+0:0:0:0:0, 4+0:1:0:0:1, 5+0:1:0:0:1, 3+0:0:0:0:0, 5+0:0:0:0:0, 5+0:1:0:0:1, 5+0:1:0:0:1, 3+0:0:0:0:0, 5+0:1:0:0:1, 3+0:0:0:0:0, 5+0:1:0:0:1, 4+0:2:0:0:2, 5+0:1:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:1:0:0:1, 4+0:1:0:0:1, 3+0:0:0:0:0, 6+0:2:0:0:2, 3+0:0:0:0:0, 79+0:13:0:0:13
