 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, rowcost
D# minor mel (6#), 4+0:0:0:0:2, 6+0:0:0:0:4, 4+0:0:0:0:3, 4+0:0:0:0:2, 6+0:1:0:0:5, 6+0:1:0:0:4, 5+0:1:0:0:5, 4+0:1:0:0:3, 4+0:1:0:0:4, 4+0:0:0:0:3, 4+0:0:0:0:3, 3+0:0:0:0:1, 6+0:0:0:0:4, 5+0:0:0:0:3, 3+0:0:0:0:2, 5+0:1:0:0:4, 4+0:2:0:0:4, 6+0:1:0:0:5, 5+0:1:0:0:4, 4+0:1:0:0:4, 4+0:2:0:0:4, 6+0:1:0:0:5, 4+0:1:0:0:4, 4+0:1:0:0:4, 5+0:0:0:0:4, 5+0:0:0:0:3, 4+0:0:0:0:3, 5+0:0:0:0:2, 4+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:0, 6+0:0:0:0:4, 4+0:0:0:0:2, 6+0:0:0:0:4, 4+0:0:0:0:3, 4+0:0:0:0:2, 6+0:1:0:0:5, 5+0:1:0:0:4, 5+0:1:0:0:5, 4+0:1:0:0:3, 4+0:1:0:0:4, 4+0:0:0:0:3, 4+0:0:0:0:3, 3+0:0:0:0:1, 6+0:0:0:0:4, 4+0:0:0:0:3, 3+0:0:0:0:2, 1+0:0:0:0:1, 210+0:21:0:0:153
Gb major blues (6b), 5+0:1:0:0:4, 6+0:0:0:0:5, 5+0:1:0:0:5, 5+0:0:0:0:4, 6+0:0:0:0:3, 6+0:0:0:0:4, 5+0:0:0:0:3, 4+0:0:0:0:3, 3+0:0:0:0:2, 5+0:1:0:0:4, 4+0:0:0:0:3, 4+0:1:0:0:4, 6+0:0:0:0:5, 6+0:1:0:0:4, 3+0:0:0:0:3, 4+0:0:0:0:3, 3+0:0:0:0:1, 5+0:0:0:0:2, 5+0:0:0:0:2, 4+0:0:0:0:2, 3+0:0:0:0:1, 5+0:0:0:0:2, 4+0:0:0:0:2, 4+0:0:0:0:2, 5+0:0:0:0:4, 6+0:1:0:0:5, 5+0:1:0:0:5, 5+0:0:0:0:4, 5+0:2:0:0:5, 5+0:2:0:0:4, 4+0:2:0:0:4, 7+0:1:0:0:6, 5+0:1:0:0:4, 6+0:0:0:0:5, 5+0:1:0:0:5, 5+0:0:0:0:4, 6+0:0:0:0:3, 6+0:0:0:0:4, 5+0:0:0:0:3, 4+0:0:0:0:3, 3+0:0:0:0:2, 5+0:1:0:0:4, 4+0:0:0:0:3, 4+0:1:0:0:4, 6+0:0:0:0:5, 5+0:1:0:0:4, 3+0:0:0:0:3, 1+0:0:0:0:1, 225+0:19:0:0:167
F# major blues (6#), 4+0:0:0:0:1, 6+0:0:0:0:1, 4+0:0:0:0:0, 4+0:0:0:0:0, 6+0:1:0:0:3, 6+0:1:0:0:2, 5+0:1:0:0:2, 4+0:1:0:0:1, 4+0:1:0:0:2, 4+0:0:0:0:1, 4+0:0:0:0:1, 3+0:0:0:0:0, 6+0:0:0:0:1, 5+0:0:0:0:1, 3+0:0:0:0:0, 5+0:1:0:0:2, 4+0:2:0:0:3, 6+0:1:0:0:3, 5+0:1:0:0:3, 4+0:1:0:0:2, 4+0:2:0:0:3, 6+0:1:0:0:3, 4+0:1:0:0:2, 4+0:1:0:0:2, 5+0:0:0:0:1, 5+0:0:0:0:1, 4+0:0:0:0:0, 5+0:0:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 6+0:0:0:0:1, 4+0:0:0:0:1, 6+0:0:0:0:1, 4+0:0:0:0:0, 4+0:0:0:0:0, 6+0:1:0:0:3, 5+0:1:0:0:1, 5+0:1:0:0:2, 4+0:1:0:0:1, 4+0:1:0:0:2, 4+0:0:0:0:1, 4+0:0:0:0:1, 3+0:0:0:0:0, 6+0:0:0:0:1, 4+0:0:0:0:1, 3+0:0:0:0:0, 1+0:0:0:0:0, 209+0:21:0:0:58
Eb minor blues (6b), 5+0:1:0:0:4, 6+0:0:0:0:5, 5+0:1:0:0:5, 5+0:0:0:0:4, 6+0:0:0:0:3, 6+0:0:0:0:4, 5+0:0:0:0:3, 4+0:0:0:0:3, 3+0:0:0:0:2, 5+0:1:0:0:4, 4+0:0:0:0:3, 4+0:1:0:0:4, 6+0:0:0:0:5, 6+0:1:0:0:4, 3+0:0:0:0:3, 4+0:0:0:0:3, 3+0:0:0:0:1, 5+0:0:0:0:2, 5+0:0:0:0:2, 4+0:0:0:0:2, 3+0:0:0:0:1, 5+0:0:0:0:2, 4+0:0:0:0:2, 4+0:0:0:0:2, 5+0:0:0:0:4, 6+0:1:0:0:5, 5+0:1:0:0:5, 5+0:0:0:0:4, 5+0:2:0:0:5, 5+0:2:0:0:4, 4+0:2:0:0:4, 7+0:1:0:0:6, 5+0:1:0:0:4, 6+0:0:0:0:5, 5+0:1:0:0:5, 5+0:0:0:0:4, 6+0:0:0:0:3, 6+0:0:0:0:4, 5+0:0:0:0:3, 4+0:0:0:0:3, 3+0:0:0:0:2, 5+0:1:0:0:4, 4+0:0:0:0:3, 4+0:1:0:0:4, 6+0:0:0:0:5, 5+0:1:0:0:4, 3+0:0:0:0:3, 1+0:0:0:0:1, 225+0:19:0:0:167
D# minor blues (6#), 4+0:0:0:0:2, 6+0:0:0:0:4, 4+0:0:0:0:3, 4+0:0:0:0:2, 6+0:1:0:0:5, 6+0:1:0:0:5, 5+0:1:0:0:5, 4+0:1:0:0:3, 4+0:1:0:0:4, 4+0:0:0:0:3, 4+0:0:0:0:3, 3+0:0:0:0:1, 6+0:0:0:0:4, 5+0:0:0:0:3, 3+0:0:0:0:2, 5+0:1:0:0:4, 4+0:2:0:0:4, 6+0:1:0:0:5, 5+0:1:0:0:4, 4+0:1:0:0:4, 4+0:2:0:0:4, 6+0:1:0:0:5, 4+0:1:0:0:4, 4+0:1:0:0:4, 5+0:0:0:0:4, 5+0:0:0:0:3, 4+0:0:0:0:3, 5+0:0:0:0:2, 3+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:0, 6+0:0:0:0:4, 4+0:0:0:0:2, 6+0:0:0:0:4, 4+0:0:0:0:3, 4+0:0:0:0:2, 6+0:1:0:0:5, 5+0:1:0:0:4, 5+0:1:0:0:5, 4+0:1:0:0:3, 4+0:1:0:0:4, 4+0:0:0:0:3, 4+0:0:0:0:3, 3+0:0:0:0:1, 6+0:0:0:0:4, 4+0:0:0:0:3, 3+0:0:0:0:2, 1+0:0:0:0:1, 209+0:21:0:0:154
Gb dorian (6b), 4+0:1:0:0:2, 5+0:0:0:0:2, 5+0:1:0:0:2, 5+0:0:0:0:2, 3+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 4+0:1:0:0:2, 3+0:0:0:0:1, 4+0:1:0:0:3, 5+0:0:0:0:2, 4+0:1:1:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:1, 5+0:1:0:0:3, 5+0:1:0:0:2, 4+0:0:0:0:2, 5+0:2:0:0:4, 5+0:2:0:0:3, 4+0:2:0:0:4, 6+0:1:0:0:3, 4+0:1:0:0:2, 5+0:0:0:0:2, 5+0:1:0:0:2, 5+0:0:0:0:2, 3+0:0:0:0:0, 5+0:0:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 4+0:1:0:0:2, 3+0:0:0:0:1, 4+0:1:0:0:3, 5+0:0:0:0:2, 4+0:1:0:0:2, 3+0:0:0:0:1, 1+0:0:0:0:0, 171+0:19:1:0:64
F# dorian (6#), 4+0:0:0:0:0, 6+0:0:0:0:1, 4+0:0:0:0:0, 4+0:0:0:0:0, 6+0:1:0:0:2, 6+0:1:0:0:1, 5+0:1:0:0:2, 4+0:1:0:0:1, 4+0:1:0:0:2, 4+0:0:0:0:1, 4+0:0:0:0:1, 3+0:0:0:0:0, 6+0:0:0:0:1, 5+0:0:0:0:1, 3+0:0:0:0:0, 5+0:1:0:0:2, 4+0:2:0:0:3, 6+0:1:0:0:3, 5+0:1:0:0:2, 4+0:1:0:0:2, 4+0:2:0:0:3, 6+0:1:0:0:3, 4+0:1:0:0:2, 4+0:1:0:0:2, 5+0:0:0:0:1, 5+0:0:0:0:1, 4+0:0:0:0:0, 5+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 6+0:0:0:0:1, 4+0:0:0:0:0, 6+0:0:0:0:1, 4+0:0:0:0:0, 4+0:0:0:0:0, 6+0:1:0:0:2, 5+0:1:0:0:1, 5+0:1:0:0:2, 4+0:1:0:0:1, 4+0:1:0:0:2, 4+0:0:0:0:1, 4+0:0:0:0:1, 3+0:0:0:0:0, 6+0:0:0:0:1, 4+0:0:0:0:1, 3+0:0:0:0:0, 1+0:0:0:0:0, 209+0:21:0:0:51
Gb phrygian (6b), 5+0:1:0:0:3, 6+0:0:0:0:4, 5+0:1:0:0:4, 5+0:0:0:0:3, 5+0:0:0:0:2, 5+0:0:0:0:3, 4+0:0:0:0:2, 3+0:0:0:0:2, 3+0:0:0:0:1, 5+0:1:0:0:4, 4+0:0:0:0:3, 4+0:1:0:0:4, 6+0:0:0:0:4, 5+0:1:0:0:3, 3+0:0:0:0:2, 4+0:0:0:0:2, 2+0:0:0:0:0, 4+0:0:0:0:1, 4+0:0:0:0:2, 3+0:0:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:2, 3+0:0:0:0:1, 5+0:0:0:0:3, 6+0:1:0:0:3, 5+0:1:0:0:4, 5+0:0:0:0:3, 5+0:2:0:0:4, 5+0:2:0:0:4, 4+0:2:0:0:4, 7+0:1:0:0:5, 5+0:1:0:0:3, 6+0:0:0:0:4, 5+0:1:0:0:4, 5+0:0:0:0:3, 5+0:0:0:0:2, 5+0:0:0:0:3, 4+0:0:0:0:2, 3+0:0:0:0:2, 3+0:0:0:0:1, 5+0:1:0:0:4, 4+0:0:0:0:3, 4+0:1:0:0:4, 6+0:0:0:0:4, 5+0:1:0:0:3, 3+0:0:0:0:2, 1+0:0:0:0:0, 208+0:19:0:0:128
F# phrygian (6#), 3+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 6+0:1:0:0:1, 5+0:1:0:0:1, 5+0:1:0:0:1, 3+0:1:0:0:1, 4+0:1:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:1, 4+0:2:0:0:2, 6+0:1:0:0:1, 5+0:1:0:0:1, 4+0:1:0:0:1, 4+0:2:0:0:2, 6+0:1:0:0:1, 4+0:1:0:0:1, 4+0:1:0:0:1, 4+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 6+0:1:0:0:1, 4+0:1:0:0:1, 5+0:1:0:0:1, 3+0:1:0:0:1, 4+0:1:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 163+0:21:0:0:21
Gb lydian (6b), 4+0:1:0:0:2, 5+0:0:0:0:2, 5+0:1:0:0:2, 5+0:0:0:0:2, 3+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 4+0:1:0:0:2, 3+0:0:0:0:1, 4+0:1:0:0:3, 5+0:0:0:0:2, 4+0:1:1:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:1, 5+0:1:0:0:3, 5+0:1:0:0:2, 4+0:0:0:0:2, 5+0:2:0:0:4, 5+0:2:0:0:3, 4+0:2:0:0:4, 6+0:1:0:0:3, 4+0:1:0:0:2, 5+0:0:0:0:2, 5+0:1:0:0:2, 5+0:0:0:0:2, 3+0:0:0:0:0, 5+0:0:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 4+0:1:0:0:2, 3+0:0:0:0:1, 4+0:1:0:0:3, 5+0:0:0:0:2, 4+0:1:0:0:2, 3+0:0:0:0:1, 1+0:0:0:0:0, 171+0:19:1:0:64
F# lydian (6#), 4+0:0:0:0:0, 6+0:0:0:0:1, 4+0:0:0:0:0, 4+0:0:0:0:0, 6+0:1:0:0:2, 6+0:1:0:0:1, 5+0:1:0:0:2, 4+0:1:0:0:1, 4+0:1:0:0:2, 4+0:0:0:0:1, 4+0:0:0:0:1, 3+0:0:0:0:0, 6+0:0:0:0:1, 5+0:0:0:0:1, 3+0:0:0:0:0, 5+0:1:0:0:2, 4+0:2:0:0:3, 6+0:1:0:0:3, 5+0:1:0:0:2, 4+0:1:0:0:2, 4+0:2:0:0:3, 6+0:1:0:0:3, 4+0:1:0:0:2, 4+0:1:0:0:2, 5+0:0:0:0:1, 5+0:0:0:0:1, 4+0:0:0:0:0, 5+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 6+0:0:0:0:1, 4+0:0:0:0:0, 6+0:0:0:0:1, 4+0:0:0:0:0, 4+0:0:0:0:0, 6+0:1:0:0:2, 5+0:1:0:0:1, 5+0:1:0:0:2, 4+0:1:0:0:1, 4+0:1:0:0:2, 4+0:0:0:0:1, 4+0:0:0:0:1, 3+0:0:0:0:0, 6+0:0:0:0:1, 4+0:0:0:0:1, 3+0:0:0:0:0, 1+0:0:0:0:0, 209+0:21:0:0:51
Gb mixolydian (6b), 5+0:1:0:0:3, 6+0:0:0:0:4, 5+0:1:0:0:4, 5+0:0:0:0:3, 5+0:0:0:0:2, 5+0:0:0:0:3, 4+0:0:0:0:2, 3+0:0:0:0:2, 3+0:0:0:0:1, 5+0:1:0:0:4, 4+0:0:0:0:3, 4+0:1:0:0:4, 6+0:0:0:0:4, 5+0:1:0:0:3, 3+0:0:0:0:2, 4+0:0:0:0:2, 2+0:0:0:0:0, 4+0:0:0:0:1, 4+0:0:0:0:2, 3+0:0:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:2, 3+0:0:0:0:1, 5+0:0:0:0:3, 6+0:1:0:0:3, 5+0:1:0:0:4, 5+0:0:0:0:3, 5+0:2:0:0:4, 5+0:2:0:0:4, 4+0:2:0:0:4, 7+0:1:0:0:5, 5+0:1:0:0:3, 6+0:0:0:0:4, 5+0:1:0:0:4, 5+0:0:0:0:3, 5+0:0:0:0:2, 5+0:0:0:0:3, 4+0:0:0:0:2, 3+0:0:0:0:2, 3+0:0:0:0:1, 5+0:1:0:0:4, 4+0:0:0:0:3, 4+0:1:0:0:4, 6+0:0:0:0:4, 5+0:1:0:0:3, 3+0:0:0:0:2, 1+0:0:0:0:0, 208+0:19:0:0:128
F# mixolydian (6#), 3+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 6+0:1:0:0:1, 5+0:1:0:0:1, 5+0:1:0:0:1, 3+0:1:0:0:1, 4+0:1:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:1, 4+0:2:0:0:2, 6+0:1:0:0:1, 5+0:1:0:0:1, 4+0:1:0:0:1, 4+0:2:0:0:2, 6+0:1:0:0:1, 4+0:1:0:0:1, 4+0:1:0:0:1, 4+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 6+0:1:0:0:1, 4+0:1:0:0:1, 5+0:1:0:0:1, 3+0:1:0:0:1, 4+0:1:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 163+0:21:0:0:21
Gb aeolian (6b), 5+0:1:0:0:2, 6+0:0:0:0:3, 5+0:1:0:0:3, 5+0:0:0:0:2, 4+0:0:0:0:1, 4+0:0:0:0:2, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 5+0:1:0:0:3, 3+0:0:0:0:2, 4+0:1:0:0:3, 6+0:0:0:0:3, 5+0:1:0:0:2, 3+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:0, 5+0:0:0:0:2, 6+0:1:0:0:3, 5+0:1:0:0:3, 5+0:0:0:0:2, 5+0:2:0:0:4, 5+0:2:0:0:4, 4+0:2:0:0:4, 7+0:1:0:0:4, 5+0:1:0:0:2, 6+0:0:0:0:3, 5+0:1:0:0:3, 5+0:0:0:0:2, 4+0:0:0:0:1, 5+0:0:0:0:2, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 5+0:1:0:0:3, 3+0:0:0:0:2, 4+0:1:0:0:3, 6+0:0:0:0:3, 5+0:1:0:0:2, 3+0:0:0:0:1, 1+0:0:0:0:0, 194+0:19:0:0:91
F# aeolian (6#), 3+0:0:0:0:0, 5+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 6+0:1:0:0:2, 6+0:1:0:0:1, 5+0:1:0:0:2, 4+0:1:0:0:1, 4+0:1:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 5+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:2, 4+0:2:0:0:2, 6+0:1:0:0:2, 5+0:1:0:0:2, 4+0:1:0:0:2, 4+0:2:0:0:2, 6+0:1:0:0:2, 4+0:1:0:0:2, 4+0:1:0:0:2, 5+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 6+0:1:0:0:2, 5+0:1:0:0:1, 5+0:1:0:0:2, 4+0:1:0:0:1, 4+0:1:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 5+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 181+0:21:0:0:34
Gb locrian (6b), 5+0:1:0:0:4, 6+0:0:0:0:5, 5+0:1:0:0:5, 5+0:0:0:0:4, 6+0:0:0:0:3, 6+0:0:0:0:4, 5+0:0:0:0:3, 4+0:0:0:0:3, 3+0:0:0:0:2, 5+0:1:0:0:4, 4+0:0:0:0:3, 4+0:1:0:0:4, 6+0:0:0:0:5, 6+0:1:0:0:3, 3+0:0:0:0:3, 4+0:0:0:0:3, 3+0:0:0:0:1, 5+0:0:0:0:2, 5+0:0:0:0:2, 4+0:0:0:0:2, 3+0:0:0:0:1, 5+0:0:0:0:2, 4+0:0:0:0:2, 4+0:0:0:0:2, 5+0:0:0:0:4, 6+0:1:0:0:3, 5+0:1:0:0:5, 5+0:0:0:0:4, 5+0:2:0:0:4, 5+0:2:0:0:4, 4+0:2:0:0:4, 7+0:1:0:0:6, 5+0:1:0:0:4, 6+0:0:0:0:5, 5+0:1:0:0:5, 5+0:0:0:0:4, 6+0:0:0:0:3, 6+0:0:0:0:4, 5+0:0:0:0:3, 4+0:0:0:0:3, 3+0:0:0:0:2, 5+0:1:0:0:4, 4+0:0:0:0:3, 4+0:1:0:0:4, 6+0:0:0:0:5, 5+0:1:0:0:3, 3+0:0:0:0:3, 1+0:0:0:0:1, 225+0:19:0:0:162
F# locrian (6#), 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 5+0:1:0:0:0, 4+0:1:0:0:0, 4+0:1:0:0:0, 3+0:1:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 3+0:1:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:1, 4+0:2:0:0:1, 5+0:2:0:0:1, 4+0:1:0:0:0, 4+0:1:0:0:0, 4+0:2:0:0:1, 5+0:2:0:0:1, 3+0:1:0:0:0, 4+0:1:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 5+0:1:0:0:0, 3+0:1:0:0:0, 4+0:1:0:0:0, 3+0:1:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 133+0:24:0:0:7
Cb major (7b), 5+0:1:0:0:3, 6+0:0:0:0:4, 5+0:1:0:0:4, 5+0:0:0:0:3, 5+0:0:0:0:2, 5+0:0:0:0:3, 4+0:0:0:0:2, 3+0:0:0:0:2, 3+0:0:0:0:1, 5+0:1:0:0:4, 4+0:0:0:0:3, 4+0:1:0:0:4, 6+0:0:0:0:4, 5+0:1:0:0:3, 3+0:0:0:0:2, 4+0:0:0:0:2, 2+0:0:0:0:0, 4+0:0:0:0:1, 4+0:0:0:0:2, 3+0:0:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:2, 3+0:0:0:0:1, 5+0:0:0:0:3, 6+0:1:0:0:3, 5+0:1:0:0:4, 5+0:0:0:0:3, 5+0:2:0:0:4, 5+0:2:0:0:4, 4+0:2:0:0:4, 7+0:1:0:0:5, 5+0:1:0:0:3, 6+0:0:0:0:4, 5+0:1:0:0:4, 5+0:0:0:0:3, 5+0:0:0:0:2, 5+0:0:0:0:3, 4+0:0:0:0:2, 3+0:0:0:0:2, 3+0:0:0:0:1, 5+0:1:0:0:4, 4+0:0:0:0:3, 4+0:1:0:0:4, 6+0:0:0:0:4, 5+0:1:0:0:3, 3+0:0:0:0:2, 1+0:0:0:0:0, 208+0:19:0:0:128
C# major (7#), 4+0:0:0:0:0, 6+0:0:0:0:1, 4+0:0:0:0:0, 4+0:0:0:0:0, 6+0:1:0:0:2, 6+0:1:0:0:1, 5+0:1:0:0:2, 4+0:1:0:0:1, 4+0:1:0:0:2, 4+0:0:0:0:1, 4+0:0:0:0:1, 3+0:0:0:0:0, 6+0:0:0:0:1, 5+0:0:0:0:1, 3+0:0:0:0:0, 5+0:1:0:0:2, 4+0:2:0:0:3, 6+0:1:0:0:3, 5+0:1:0:0:2, 4+0:1:0:0:2, 4+0:2:0:0:3, 6+0:1:0:0:3, 4+0:1:0:0:2, 4+0:1:0:0:2, 5+0:0:0:0:1, 5+0:0:0:0:1, 4+0:0:0:0:0, 5+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 6+0:0:0:0:1, 4+0:0:0:0:0, 6+0:0:0:0:1, 4+0:0:0:0:0, 4+0:0:0:0:0, 6+0:1:0:0:2, 5+0:1:0:0:1, 5+0:1:0:0:2, 4+0:1:0:0:1, 4+0:1:0:0:2, 4+0:0:0:0:1, 4+0:0:0:0:1, 3+0:0:0:0:0, 6+0:0:0:0:1, 4+0:0:0:0:1, 3+0:0:0:0:0, 1+0:0:0:0:0, 209+0:21:0:0:51
Ab minor (7b), 4+0:1:0:0:2, 5+0:0:0:0:3, 4+0:1:0:0:3, 4+0:0:0:0:2, 4+0:0:0:0:1, 4+0:0:0:0:2, 3+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 5+0:1:0:0:3, 4+0:0:0:0:2, 4+0:1:0:0:3, 5+0:0:0:0:3, 5+0:1:0:0:2, 2+0:0:0:0:1, 3+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:1, 4+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:2, 6+0:1:0:0:2, 4+0:1:0:0:3, 4+0:0:0:0:2, 5+0:2:0:0:4, 5+0:2:0:0:4, 4+0:2:0:0:4, 6+0:1:0:0:4, 4+0:1:0:0:2, 5+0:0:0:0:3, 4+0:1:0:0:3, 4+0:0:0:0:2, 4+0:0:0:0:1, 4+0:0:0:0:2, 3+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 5+0:1:0:0:3, 4+0:0:0:0:2, 4+0:1:0:0:3, 5+0:0:0:0:3, 5+0:1:0:0:2, 2+0:0:0:0:1, 0+0:0:0:0:0, 174+0:19:0:0:90
A# minor (7#), 4+0:0:0:0:2, 6+0:0:0:0:5, 4+0:0:0:0:3, 4+0:0:0:0:3, 6+0:1:0:0:5, 6+0:1:0:0:5, 5+0:1:0:0:5, 4+0:1:0:0:4, 4+0:1:0:0:4, 4+0:0:0:0:3, 4+0:0:0:0:3, 4+0:0:0:0:2, 6+0:0:0:0:5, 5+0:0:0:0:3, 3+0:0:0:0:2, 5+0:1:0:0:4, 4+0:2:0:0:4, 6+0:1:0:0:5, 5+0:1:0:0:4, 4+0:1:0:0:4, 4+0:2:0:0:4, 6+0:1:0:0:5, 4+0:1:0:0:4, 4+0:1:0:0:4, 5+0:0:0:0:5, 5+0:0:0:0:4, 4+0:0:0:0:3, 5+0:0:0:0:3, 3+0:0:0:0:2, 3+0:0:0:0:1, 3+0:0:0:0:1, 6+0:0:0:0:5, 4+0:0:0:0:2, 6+0:0:0:0:5, 4+0:0:0:0:3, 4+0:0:0:0:3, 6+0:1:0:0:5, 5+0:1:0:0:5, 5+0:1:0:0:5, 4+0:1:0:0:4, 4+0:1:0:0:4, 4+0:0:0:0:3, 4+0:0:0:0:3, 4+0:0:0:0:2, 6+0:0:0:0:5, 4+0:0:0:0:3, 3+0:0:0:0:2, 1+0:0:0:0:1, 213+0:21:0:0:171
