 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, rowcost
E major blues (4#), 4+0:1:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 4+0:1:0:0:1, 4+0:0:0:0:0, 5+0:2:0:0:2, 4+0:1:0:0:1, 4+0:1:0:0:1, 5+0:1:0:0:1, 3+0:1:0:0:1, 5+0:1:0:0:1, 4+0:1:0:0:1, 3+0:0:0:0:0, 4+0:1:0:0:1, 5+0:1:0:0:1, 3+0:1:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 5+0:1:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 6+0:1:0:0:1, 1+0:0:0:0:0,  ,  ,  , 2+0:0:0:0:0,  ,  ,  , 1+0:0:0:0:0,  ,  ,  , 2+0:0:0:0:0,  ,  ,  , 3+0:0:0:0:0,  ,  ,  , 4+0:1:0:0:1, 103+0:16:0:0:16
F minor blues (4b), 3+0:0:0:0:2, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:2, 3+0:0:0:0:1, 5+0:0:0:0:2, 2+0:0:0:0:0, 3+0:0:0:0:2, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:2, 2+0:0:0:0:1, 4+0:0:0:0:2, 2+0:0:0:0:0, 4+0:0:0:0:2, 3+0:0:0:0:1, 5+0:0:0:0:2, 3+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:1, 5+0:0:0:0:2, 4+0:2:0:0:4,  ,  ,  , 4+0:2:0:0:4,  ,  ,  , 4+0:2:0:0:4,  ,  ,  , 4+0:2:0:0:4,  ,  ,  , 4+0:0:0:0:2,  ,  ,  , 2+0:0:0:0:0, 100+0:8:0:0:47
C# minor blues (4#), 4+0:1:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 4+0:1:0:0:1, 4+0:0:0:0:0, 5+0:2:0:0:2, 4+0:1:0:0:1, 4+0:1:0:0:1, 5+0:1:0:0:1, 3+0:1:0:0:1, 5+0:1:0:0:1, 4+0:1:0:0:1, 3+0:0:0:0:0, 4+0:1:0:0:1, 5+0:1:0:0:1, 3+0:1:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 5+0:1:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 6+0:1:0:0:1, 1+0:0:0:0:0,  ,  ,  , 2+0:0:0:0:0,  ,  ,  , 1+0:0:0:0:0,  ,  ,  , 2+0:0:0:0:0,  ,  ,  , 3+0:0:0:0:0,  ,  ,  , 4+0:1:0:0:1, 103+0:16:0:0:16
Ab dorian (4b), 2+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:2:0:0:2,  ,  ,  , 4+0:2:0:0:2,  ,  ,  , 4+0:2:0:0:2,  ,  ,  , 4+0:2:0:0:2,  ,  ,  , 2+0:0:0:0:0,  ,  ,  , 0+0:0:0:0:0, 50+0:8:0:0:8
E dorian (4#), 4+0:1:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 4+0:1:0:0:1, 4+0:0:0:0:0, 5+0:2:0:0:2, 4+0:1:0:0:1, 4+0:1:0:0:1, 5+0:1:0:0:1, 3+0:1:0:0:1, 5+0:1:0:0:1, 4+0:1:0:0:1, 3+0:0:0:0:0, 4+0:1:0:0:1, 5+0:1:0:0:1, 3+0:1:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 5+0:1:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 6+0:0:0:0:0, 1+0:0:0:0:0,  ,  ,  , 0+0:0:0:0:0,  ,  ,  , 1+0:0:0:0:0,  ,  ,  , 0+0:0:0:0:0,  ,  ,  , 3+0:0:0:0:0,  ,  ,  , 4+0:1:0:0:1, 98+0:15:0:0:15
Ab phrygian (4b), 3+0:0:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:2, 3+0:0:0:0:1, 3+0:0:0:0:2, 2+0:0:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:1, 4+0:2:0:0:3,  ,  ,  , 4+0:2:0:0:4,  ,  ,  , 4+0:2:0:0:3,  ,  ,  , 4+0:2:0:0:4,  ,  ,  , 3+0:0:0:0:1,  ,  ,  , 2+0:0:0:0:0, 87+0:8:0:0:35
E phrygian (4#), 2+0:1:0:0:0, 2+0:0:0:0:0, 2+0:1:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 3+0:1:0:0:0, 2+0:0:0:0:0, 4+0:2:0:0:0, 2+0:1:0:0:0, 4+0:1:0:0:0, 3+0:1:0:0:0, 3+0:1:0:0:0, 4+0:1:0:0:0, 2+0:1:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:0, 3+0:1:0:0:0, 2+0:1:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:0, 0+0:0:0:0:0,  ,  ,  , 1+0:0:0:0:1,  ,  ,  , 0+0:0:0:0:0,  ,  ,  , 1+0:0:0:0:1,  ,  ,  , 2+0:0:0:0:0,  ,  ,  , 3+0:1:0:0:0, 71+0:17:0:0:2
Ab lydian (4b), 2+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:2:0:0:2,  ,  ,  , 4+0:2:0:0:2,  ,  ,  , 4+0:2:0:0:2,  ,  ,  , 4+0:2:0:0:2,  ,  ,  , 2+0:0:0:0:0,  ,  ,  , 0+0:0:0:0:0, 50+0:8:0:0:8
E lydian (4#), 4+0:1:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 4+0:1:0:0:1, 4+0:0:0:0:0, 5+0:2:0:0:2, 4+0:1:0:0:1, 4+0:1:0:0:1, 5+0:1:0:0:1, 3+0:1:0:0:1, 5+0:1:0:0:1, 4+0:1:0:0:1, 3+0:0:0:0:0, 4+0:1:0:0:1, 5+0:1:0:0:1, 3+0:1:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 5+0:1:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 6+0:0:0:0:0, 1+0:0:0:0:0,  ,  ,  , 0+0:0:0:0:0,  ,  ,  , 1+0:0:0:0:0,  ,  ,  , 0+0:0:0:0:0,  ,  ,  , 3+0:0:0:0:0,  ,  ,  , 4+0:1:0:0:1, 98+0:15:0:0:15
Ab mixolydian (4b), 3+0:0:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:2, 3+0:0:0:0:1, 3+0:0:0:0:2, 2+0:0:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:1, 4+0:2:0:0:3,  ,  ,  , 4+0:2:0:0:4,  ,  ,  , 4+0:2:0:0:3,  ,  ,  , 4+0:2:0:0:4,  ,  ,  , 3+0:0:0:0:1,  ,  ,  , 2+0:0:0:0:0, 87+0:8:0:0:35
E mixolydian (4#), 2+0:1:0:0:0, 2+0:0:0:0:0, 2+0:1:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 3+0:1:0:0:0, 2+0:0:0:0:0, 4+0:2:0:0:0, 2+0:1:0:0:0, 4+0:1:0:0:0, 3+0:1:0:0:0, 3+0:1:0:0:0, 4+0:1:0:0:0, 2+0:1:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:0, 3+0:1:0:0:0, 2+0:1:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:0, 0+0:0:0:0:0,  ,  ,  , 1+0:0:0:0:1,  ,  ,  , 0+0:0:0:0:0,  ,  ,  , 1+0:0:0:0:1,  ,  ,  , 2+0:0:0:0:0,  ,  ,  , 3+0:1:0:0:0, 71+0:17:0:0:2
Ab aeolian (4b), 3+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:2:0:0:2,  ,  ,  , 4+0:2:0:0:3,  ,  ,  , 4+0:2:0:0:2,  ,  ,  , 4+0:2:0:0:3,  ,  ,  , 2+0:0:0:0:0,  ,  ,  , 1+0:0:0:0:0, 65+0:8:0:0:13
E aeolian (4#), 3+0:1:0:0:0, 2+0:0:0:0:0, 2+0:1:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 4+0:1:0:0:0, 3+0:0:0:0:0, 5+0:2:0:0:1, 3+0:1:0:0:0, 4+0:1:0:0:0, 4+0:1:0:0:0, 3+0:1:0:0:0, 4+0:1:0:0:0, 3+0:1:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:0, 4+0:1:0:0:0, 3+0:1:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:1:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 5+0:1:0:0:0, 0+0:0:0:0:0,  ,  ,  , 0+0:0:0:0:0,  ,  ,  , 0+0:0:0:0:0,  ,  ,  , 0+0:0:0:0:0,  ,  ,  , 2+0:0:0:0:0,  ,  ,  , 4+0:1:0:0:0, 84+0:17:0:0:1
Ab locrian (4b), 3+0:0:0:0:2, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:2, 3+0:0:0:0:1, 5+0:0:0:0:2, 2+0:0:0:0:0, 3+0:0:0:0:2, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:2, 2+0:0:0:0:1, 4+0:0:0:0:2, 2+0:0:0:0:0, 4+0:0:0:0:2, 3+0:0:0:0:1, 5+0:0:0:0:2, 2+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:1, 5+0:0:0:0:2, 4+0:2:0:0:4,  ,  ,  , 4+0:2:0:0:4,  ,  ,  , 4+0:2:0:0:4,  ,  ,  , 4+0:2:0:0:4,  ,  ,  , 4+0:0:0:0:2,  ,  ,  , 2+0:0:0:0:0, 98+0:8:0:0:47
E locrian (4#), 2+0:1:0:0:0, 2+0:0:0:0:0, 2+0:1:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:1:0:0:0, 1+0:0:0:0:0, 3+0:2:0:0:0, 2+0:1:0:0:0, 3+0:1:0:0:0, 2+0:1:0:0:0, 2+0:1:0:0:0, 3+0:1:0:0:0, 2+0:1:0:0:0, 1+0:0:0:0:0, 2+0:1:0:0:0, 2+0:1:0:0:0, 1+0:1:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:1:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:0, 0+0:0:0:0:0,  ,  ,  , 2+0:0:0:0:2,  ,  ,  , 0+0:0:0:0:0,  ,  ,  , 2+0:0:0:0:2,  ,  ,  , 1+0:0:0:0:0,  ,  ,  , 2+0:1:0:0:0, 51+0:17:0:0:4
Db major (5b), 3+0:0:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:2, 3+0:0:0:0:1, 3+0:0:0:0:2, 2+0:0:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:1, 4+0:2:0:0:3,  ,  ,  , 4+0:2:0:0:4,  ,  ,  , 4+0:2:0:0:3,  ,  ,  , 4+0:2:0:0:4,  ,  ,  , 3+0:0:0:0:1,  ,  ,  , 2+0:0:0:0:0, 87+0:8:0:0:35
B major (5#), 4+0:1:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 4+0:1:0:0:1, 4+0:0:0:0:0, 5+0:2:0:0:2, 4+0:1:0:0:1, 4+0:1:0:0:1, 5+0:1:0:0:1, 3+0:1:0:0:1, 5+0:1:0:0:1, 4+0:1:0:0:1, 3+0:0:0:0:0, 4+0:1:0:0:1, 5+0:1:0:0:1, 3+0:1:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 5+0:1:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 6+0:0:0:0:0, 1+0:0:0:0:0,  ,  ,  , 0+0:0:0:0:0,  ,  ,  , 1+0:0:0:0:0,  ,  ,  , 0+0:0:0:0:0,  ,  ,  , 3+0:0:0:0:0,  ,  ,  , 4+0:1:0:0:1, 98+0:15:0:0:15
Bb minor (5b), 2+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:2:0:0:2,  ,  ,  , 4+0:2:0:0:3,  ,  ,  , 3+0:2:0:0:2,  ,  ,  , 4+0:2:0:0:3,  ,  ,  , 2+0:0:0:0:0,  ,  ,  , 2+0:0:0:0:0, 72+0:8:0:0:13
G# minor (5#), 4+0:1:0:0:3, 2+0:0:0:0:2, 1+0:0:0:0:1, 1+0:0:0:0:1, 4+0:0:0:0:3, 4+0:1:0:0:4, 4+0:0:0:0:3, 5+0:2:0:0:5, 4+0:1:0:0:3, 4+0:1:0:0:4, 5+0:1:0:0:4, 3+0:1:0:0:3, 5+0:1:0:0:4, 4+0:1:0:0:3, 3+0:0:0:0:2, 4+0:1:0:0:4, 5+0:1:0:0:4, 3+0:1:0:0:3, 3+0:0:0:0:2, 1+0:0:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 5+0:1:0:0:4, 2+0:0:0:0:2, 2+0:0:0:0:2, 5+0:0:0:0:3, 2+0:0:0:0:0,  ,  ,  , 0+0:0:0:0:0,  ,  ,  , 2+0:0:0:0:0,  ,  ,  , 0+0:0:0:0:0,  ,  ,  , 3+0:0:0:0:2,  ,  ,  , 4+0:1:0:0:4, 94+0:15:0:0:76
Bb minor mel (5b), 2+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:2:0:0:2,  ,  ,  , 4+0:2:0:0:3,  ,  ,  , 3+0:2:0:0:2,  ,  ,  , 4+0:2:0:0:3,  ,  ,  , 1+0:0:0:0:0,  ,  ,  , 1+0:0:0:0:0, 50+0:8:0:0:13
G# minor mel (5#), 5+0:1:0:0:3, 1+0:0:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:1, 5+0:0:0:0:3, 5+0:1:0:0:4, 5+0:0:0:0:3, 5+0:2:0:0:4, 5+0:1:0:0:3, 5+0:1:0:0:3, 5+0:1:0:0:4, 4+0:1:0:0:3, 6+0:1:0:0:3, 4+0:1:0:0:3, 4+0:0:0:0:2, 4+0:1:0:0:4, 6+0:1:0:0:3, 4+0:1:0:0:3, 4+0:0:0:0:2, 1+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 5+0:1:0:0:4, 3+0:0:0:0:1, 3+0:0:0:0:2, 5+0:0:0:0:2, 3+0:0:0:0:0,  ,  ,  , 1+0:0:0:0:0,  ,  ,  , 3+0:0:0:0:0,  ,  ,  , 1+0:0:0:0:0,  ,  ,  , 4+0:0:0:0:2,  ,  ,  , 4+0:1:0:0:4, 113+0:15:0:0:68
Db major blues (5b), 4+0:0:0:0:3, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:0:0:2, 4+0:0:0:0:1, 5+0:0:0:0:3, 3+0:0:0:0:1, 4+0:0:0:0:3, 4+0:0:0:0:1, 4+0:0:0:0:2, 3+0:0:0:0:1, 5+0:0:0:0:2, 3+0:0:0:0:2, 4+0:0:0:0:2, 3+0:0:0:0:1, 5+0:0:0:0:3, 3+0:0:0:0:2, 5+0:0:0:0:3, 3+0:0:0:0:2, 3+0:0:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:2, 4+0:0:0:0:0, 4+0:0:0:0:1, 6+0:0:0:0:2, 4+0:2:0:0:4,  ,  ,  , 4+0:2:0:0:4,  ,  ,  , 4+0:2:0:0:4,  ,  ,  , 4+0:2:0:0:4,  ,  ,  , 4+0:0:0:0:2,  ,  ,  , 3+0:0:0:0:1, 117+0:8:0:0:59
B major blues (5#), 5+0:1:0:0:2, 2+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:0, 5+0:0:0:0:1, 5+0:1:0:0:2, 5+0:0:0:0:0, 5+0:2:0:0:3, 5+0:1:0:0:2, 5+0:1:0:0:2, 5+0:1:0:0:2, 4+0:1:0:0:1, 6+0:1:0:0:2, 4+0:1:0:0:2, 4+0:0:0:0:0, 4+0:1:0:0:2, 6+0:1:0:0:2, 4+0:1:0:0:1, 4+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 5+0:1:0:0:2, 4+0:0:0:0:1, 4+0:0:0:0:0, 7+0:1:0:0:2, 2+0:0:0:0:0,  ,  ,  , 2+0:0:0:0:0,  ,  ,  , 2+0:0:0:0:0,  ,  ,  , 2+0:0:0:0:0,  ,  ,  , 4+0:0:0:0:0,  ,  ,  , 4+0:1:0:0:2, 123+0:16:0:0:33
Bb minor blues (5b), 4+0:0:0:0:3, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:0:0:2, 4+0:0:0:0:1, 5+0:0:0:0:3, 3+0:0:0:0:1, 4+0:0:0:0:3, 4+0:0:0:0:1, 4+0:0:0:0:2, 3+0:0:0:0:1, 5+0:0:0:0:2, 3+0:0:0:0:2, 4+0:0:0:0:2, 3+0:0:0:0:1, 5+0:0:0:0:3, 3+0:0:0:0:2, 5+0:0:0:0:3, 3+0:0:0:0:2, 3+0:0:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:2, 4+0:0:0:0:0, 4+0:0:0:0:1, 6+0:0:0:0:2, 4+0:2:0:0:4,  ,  ,  , 4+0:2:0:0:4,  ,  ,  , 4+0:2:0:0:4,  ,  ,  , 4+0:2:0:0:4,  ,  ,  , 4+0:0:0:0:2,  ,  ,  , 3+0:0:0:0:1, 117+0:8:0:0:59
G# minor blues (5#), 5+0:1:0:0:2, 2+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:0, 5+0:0:0:0:1, 5+0:1:0:0:2, 5+0:0:0:0:0, 5+0:2:0:0:3, 5+0:1:0:0:2, 5+0:1:0:0:2, 5+0:1:0:0:2, 4+0:1:0:0:1, 6+0:1:0:0:2, 4+0:1:0:0:2, 4+0:0:0:0:0, 4+0:1:0:0:2, 6+0:1:0:0:2, 4+0:1:0:0:1, 4+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 5+0:1:0:0:2, 4+0:0:0:0:1, 4+0:0:0:0:0, 7+0:1:0:0:2, 2+0:0:0:0:0,  ,  ,  , 2+0:0:0:0:0,  ,  ,  , 2+0:0:0:0:0,  ,  ,  , 2+0:0:0:0:0,  ,  ,  , 4+0:0:0:0:0,  ,  ,  , 4+0:1:0:0:2, 123+0:16:0:0:33
Db dorian (5b), 3+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:2:0:0:2,  ,  ,  , 4+0:2:0:0:3,  ,  ,  , 4+0:2:0:0:2,  ,  ,  , 4+0:2:0:0:3,  ,  ,  , 2+0:0:0:0:0,  ,  ,  , 1+0:0:0:0:0, 65+0:8:0:0:13
B dorian (5#), 5+0:1:0:0:2, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:0:0:1, 5+0:1:0:0:2, 5+0:0:0:0:0, 5+0:2:0:0:2, 5+0:1:0:0:2, 5+0:1:0:0:1, 5+0:1:0:0:2, 4+0:1:0:0:1, 6+0:1:0:0:1, 4+0:1:0:0:2, 4+0:0:0:0:0, 4+0:1:0:0:2, 6+0:1:0:0:1, 4+0:1:0:0:1, 4+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 5+0:1:0:0:2, 3+0:1:1:0:1, 4+0:0:0:0:0, 6+0:0:0:0:0, 2+0:0:0:0:0,  ,  ,  , 1+0:0:0:0:0,  ,  ,  , 2+0:0:0:0:0,  ,  ,  , 1+0:0:0:0:0,  ,  ,  , 4+0:0:0:0:0,  ,  ,  , 4+0:1:0:0:2, 116+0:16:1:0:25
Db phrygian (5b), 3+0:0:0:0:2, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:2, 3+0:0:0:0:1, 5+0:0:0:0:2, 2+0:0:0:0:0, 3+0:0:0:0:2, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:2, 2+0:0:0:0:1, 4+0:0:0:0:2, 2+0:0:0:0:0, 4+0:0:0:0:2, 3+0:0:0:0:1, 5+0:0:0:0:2, 2+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:1, 5+0:0:0:0:2, 4+0:2:0:0:4,  ,  ,  , 4+0:2:0:0:4,  ,  ,  , 4+0:2:0:0:4,  ,  ,  , 4+0:2:0:0:4,  ,  ,  , 4+0:0:0:0:2,  ,  ,  , 2+0:0:0:0:0, 98+0:8:0:0:47
