 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, rowcost
Ab minor mel (7b), 1+0:0:0:0:0, 1+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:2, 3+0:1:0:0:2, 3+0:0:0:0:2, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:1, 29+0:1:0:0:13
A# minor mel (7#), 4+0:1:0:0:4, 5+0:2:0:0:5, 5+0:1:0:0:4, 4+0:1:0:0:4, 4+0:1:0:0:4, 5+0:3:0:0:5, 4+0:3:0:0:4, 5+0:2:0:0:4, 4+0:2:0:0:4, 5+0:1:0:0:5, 4+0:0:0:0:3, 5+0:1:0:0:4, 4+0:1:0:0:4, 5+0:3:0:0:5, 4+0:1:0:0:4, 4+0:2:0:0:4, 4+0:1:0:0:4, 4+0:3:0:0:4, 4+0:1:0:0:4, 5+0:2:0:0:5, 88+0:32:0:0:84
Cb major blues (7b), 3+0:0:0:0:2, 4+0:0:0:0:2, 4+0:0:0:0:3, 3+0:0:0:0:2, 4+0:0:0:0:2, 3+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:3, 2+0:0:0:0:1, 5+0:0:0:0:4, 5+0:1:0:0:4, 5+0:0:0:0:4, 3+0:0:0:0:2, 4+0:0:0:0:1, 4+0:0:0:0:3, 3+0:0:0:0:1, 3+0:0:0:0:2, 3+0:0:0:0:0, 4+0:0:0:0:3, 4+0:0:0:0:2, 73+0:1:0:0:43
C# major blues (7#), 4+0:1:0:0:4, 5+0:2:0:0:4, 5+0:1:0:0:3, 4+0:1:0:0:4, 4+0:1:0:0:3, 5+0:3:0:0:5, 4+0:3:0:0:4, 5+0:2:0:0:4, 4+0:2:0:0:4, 5+0:1:0:0:3, 4+0:0:0:0:2, 5+0:1:0:0:3, 4+0:1:0:0:4, 5+0:3:0:0:5, 4+0:1:0:0:3, 4+0:2:0:0:4, 4+0:1:0:0:4, 4+0:3:0:0:4, 4+0:1:0:0:3, 5+0:2:0:0:4, 88+0:32:0:0:74
Ab minor blues (7b), 3+0:0:0:0:2, 4+0:0:0:0:2, 4+0:0:0:0:3, 3+0:0:0:0:2, 4+0:0:0:0:2, 3+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:3, 2+0:0:0:0:1, 5+0:0:0:0:4, 5+0:1:0:0:4, 5+0:0:0:0:4, 3+0:0:0:0:2, 4+0:0:0:0:1, 4+0:0:0:0:3, 3+0:0:0:0:1, 3+0:0:0:0:2, 3+0:0:0:0:0, 4+0:0:0:0:3, 4+0:0:0:0:2, 73+0:1:0:0:43
A# minor blues (7#), 4+0:1:0:0:4, 5+0:2:0:0:4, 5+0:1:0:0:3, 4+0:1:0:0:4, 4+0:1:0:0:3, 5+0:3:0:0:5, 4+0:3:0:0:4, 5+0:2:0:0:4, 4+0:2:0:0:4, 5+0:1:0:0:3, 4+0:0:0:0:2, 5+0:1:0:0:3, 4+0:1:0:0:4, 5+0:3:0:0:5, 4+0:1:0:0:3, 4+0:2:0:0:4, 4+0:1:0:0:4, 4+0:3:0:0:4, 4+0:1:0:0:3, 5+0:2:0:0:4, 88+0:32:0:0:74
Cb dorian (7b), 2+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 4+0:0:0:0:2, 4+0:1:0:0:2, 4+0:0:0:0:2, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:1, 43+0:1:0:0:13
C# dorian (7#), 4+0:1:0:0:4, 5+0:2:0:0:4, 5+0:1:0:0:3, 4+0:1:0:0:4, 4+0:1:0:0:3, 5+0:3:0:0:5, 4+0:3:0:0:4, 5+0:2:0:0:4, 4+0:2:0:0:4, 5+0:1:0:0:3, 4+0:0:0:0:2, 5+0:1:0:0:3, 4+0:1:0:0:4, 5+0:3:0:0:5, 4+0:1:0:0:3, 4+0:2:0:0:4, 4+0:1:0:0:4, 4+0:3:0:0:4, 4+0:1:0:0:3, 5+0:2:0:0:4, 88+0:32:0:0:74
Cb phrygian (7b), 3+0:0:0:0:1, 4+0:0:0:0:2, 4+0:0:0:0:2, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:2, 2+0:0:0:0:0, 5+0:0:0:0:3, 5+0:1:0:0:4, 5+0:0:0:0:3, 3+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:2, 3+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:2, 4+0:0:0:0:1, 68+0:1:0:0:28
C# phrygian (7#), 4+0:1:0:0:2, 5+0:2:0:0:3, 5+0:1:0:0:1, 4+0:1:0:0:2, 4+0:1:0:0:2, 5+0:3:0:0:4, 4+0:3:0:0:3, 4+0:2:0:0:2, 4+0:2:0:0:3, 5+0:1:0:0:1, 3+0:0:0:0:1, 5+0:1:0:0:1, 4+0:1:0:0:2, 5+0:3:0:0:4, 4+0:1:0:0:1, 4+0:2:0:0:3, 4+0:1:0:0:2, 4+0:3:0:0:4, 4+0:1:0:0:1, 5+0:2:0:0:3, 86+0:32:0:0:45
Cb lydian (7b), 2+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 4+0:0:0:0:2, 4+0:1:0:0:2, 4+0:0:0:0:2, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:1, 43+0:1:0:0:13
C# lydian (7#), 4+0:1:0:0:4, 5+0:2:0:0:4, 5+0:1:0:0:3, 4+0:1:0:0:4, 4+0:1:0:0:3, 5+0:3:0:0:5, 4+0:3:0:0:4, 5+0:2:0:0:4, 4+0:2:0:0:4, 5+0:1:0:0:3, 4+0:0:0:0:2, 5+0:1:0:0:3, 4+0:1:0:0:4, 5+0:3:0:0:5, 4+0:1:0:0:3, 4+0:2:0:0:4, 4+0:1:0:0:4, 4+0:3:0:0:4, 4+0:1:0:0:3, 5+0:2:0:0:4, 88+0:32:0:0:74
Cb mixolydian (7b), 3+0:0:0:0:1, 4+0:0:0:0:2, 4+0:0:0:0:2, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:2, 2+0:0:0:0:0, 5+0:0:0:0:3, 5+0:1:0:0:4, 5+0:0:0:0:3, 3+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:2, 3+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:2, 4+0:0:0:0:1, 68+0:1:0:0:28
C# mixolydian (7#), 4+0:1:0:0:2, 5+0:2:0:0:3, 5+0:1:0:0:1, 4+0:1:0:0:2, 4+0:1:0:0:2, 5+0:3:0:0:4, 4+0:3:0:0:3, 4+0:2:0:0:2, 4+0:2:0:0:3, 5+0:1:0:0:1, 3+0:0:0:0:1, 5+0:1:0:0:1, 4+0:1:0:0:2, 5+0:3:0:0:4, 4+0:1:0:0:1, 4+0:2:0:0:3, 4+0:1:0:0:2, 4+0:3:0:0:4, 4+0:1:0:0:1, 5+0:2:0:0:3, 86+0:32:0:0:45
Cb aeolian (7b), 3+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:2, 5+0:1:0:0:3, 4+0:0:0:0:2, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:1, 56+0:1:0:0:14
C# aeolian (7#), 4+0:1:0:0:3, 5+0:2:0:0:3, 5+0:1:0:0:2, 4+0:1:0:0:3, 4+0:1:0:0:3, 5+0:3:0:0:5, 4+0:3:0:0:3, 5+0:2:0:0:3, 4+0:2:0:0:4, 5+0:1:0:0:2, 4+0:0:0:0:1, 5+0:1:0:0:2, 4+0:1:0:0:3, 5+0:3:0:0:4, 4+0:1:0:0:2, 4+0:2:0:0:4, 4+0:1:0:0:3, 4+0:3:0:0:4, 4+0:1:0:0:2, 5+0:2:0:0:4, 88+0:32:0:0:60
Cb locrian (7b), 3+0:0:0:0:2, 4+0:0:0:0:2, 4+0:0:0:0:3, 3+0:0:0:0:2, 4+0:0:0:0:2, 3+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:3, 2+0:0:0:0:1, 5+0:0:0:0:4, 5+0:1:0:0:4, 5+0:0:0:0:4, 3+0:0:0:0:2, 4+0:0:0:0:1, 4+0:0:0:0:3, 3+0:0:0:0:1, 3+0:0:0:0:2, 3+0:0:0:0:0, 4+0:0:0:0:3, 4+0:0:0:0:2, 73+0:1:0:0:43
C# locrian (7#), 4+0:1:0:0:1, 4+0:2:0:0:2, 4+0:1:0:0:1, 4+0:1:0:0:1, 4+0:1:0:0:1, 5+0:3:0:0:3, 4+0:3:0:0:3, 4+0:2:0:0:2, 4+0:2:0:0:2, 4+0:1:0:0:1, 3+0:0:0:0:0, 4+0:1:0:0:1, 4+0:1:0:0:1, 5+0:3:0:0:3, 3+0:1:0:0:1, 4+0:2:0:0:2, 4+0:1:0:0:1, 4+0:3:0:0:3, 3+0:1:0:0:1, 4+0:2:0:0:2, 79+0:32:0:0:32
