 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, rowcost
A dorian (3#), 2+0:0:0:0:0, 7+0:0:0:0:1, 2+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0,  , 1+0:1:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 1+0:1:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 1+0:1:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 2+0:1:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 50+0:5:0:0:5
Eb phrygian (3b), 2+0:0:0:0:0, 6+0:2:0:0:3, 8+0:4:0:0:5, 6+0:4:0:0:5, 5+0:1:0:0:2, 6+0:4:0:0:5, 4+0:1:0:0:2, 1+0:0:0:0:0, 4+0:2:0:0:3, 8+0:4:0:0:5, 7+0:3:0:0:4, 6+0:4:0:0:5, 4+0:0:0:0:1, 1+0:0:0:0:0,  , 3+0:2:0:0:2, 0+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 3+0:2:0:0:3, 0+0:0:0:0:0, 4+0:1:0:0:2, 2+0:0:0:0:0, 5+0:1:0:0:2, 3+0:2:0:0:2, 4+0:0:0:0:1, 2+0:0:0:0:1, 3+0:2:0:0:3, 0+0:0:0:0:0, 3+0:1:0:0:2, 1+0:0:0:0:0, 4+0:1:0:0:2, 1+0:0:0:0:1, 4+0:1:0:0:2, 1+0:0:0:0:1, 4+0:1:0:0:2, 5+0:0:0:0:1, 5+0:1:0:0:2, 1+0:0:0:0:1, 5+0:1:0:0:2, 3+0:0:0:0:1, 5+0:1:0:0:2, 8+0:4:0:0:5, 6+0:4:0:0:5, 5+0:1:0:0:2, 6+0:4:0:0:5, 4+0:1:0:0:2, 172+0:60:0:0:95
A phrygian (3#), 0+0:0:0:0:0, 5+0:0:0:0:1, 2+0:0:0:0:2, 2+0:0:0:0:2, 1+0:0:0:0:1, 2+0:0:0:0:2, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:1, 3+0:0:0:0:2, 1+0:0:0:0:1, 2+0:0:0:0:2, 0+0:0:0:0:0, 0+0:0:0:0:0,  , 3+0:1:0:0:2, 1+0:1:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:2, 1+0:1:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 3+0:1:0:0:2, 2+0:1:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:2, 1+0:1:0:0:0, 1+0:1:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:2, 2+0:0:0:0:2, 2+0:0:0:0:2, 2+0:0:0:0:2, 0+0:0:0:0:0, 52+0:7:0:0:32
Eb lydian (3b), 0+0:0:0:0:0, 5+0:0:0:0:1, 6+0:0:0:0:3, 6+0:0:0:0:3, 5+0:0:0:0:1, 5+0:0:0:0:3, 3+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:1, 7+0:0:0:0:3, 5+0:0:0:0:2, 5+0:0:0:0:3, 2+0:0:0:0:0, 1+0:0:0:0:0,  , 3+0:0:0:0:2, 0+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:2, 0+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:2, 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:2, 2+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 6+0:0:0:0:3, 6+0:0:0:0:3, 6+0:0:0:0:2, 5+0:0:0:0:3, 3+0:0:0:0:0, 136+0:0:0:0:40
A lydian (3#), 2+0:0:0:0:0, 7+0:0:0:0:1, 2+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0,  , 1+0:1:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 1+0:1:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 1+0:1:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 2+0:1:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 50+0:5:0:0:5
Eb mixolydian (3b), 2+0:0:0:0:0, 6+0:2:0:0:3, 8+0:4:0:0:5, 6+0:4:0:0:5, 5+0:1:0:0:2, 6+0:4:0:0:5, 4+0:1:0:0:2, 1+0:0:0:0:0, 4+0:2:0:0:3, 8+0:4:0:0:5, 7+0:3:0:0:4, 6+0:4:0:0:5, 4+0:0:0:0:1, 1+0:0:0:0:0,  , 3+0:2:0:0:2, 0+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 3+0:2:0:0:3, 0+0:0:0:0:0, 4+0:1:0:0:2, 2+0:0:0:0:0, 5+0:1:0:0:2, 3+0:2:0:0:2, 4+0:0:0:0:1, 2+0:0:0:0:1, 3+0:2:0:0:3, 0+0:0:0:0:0, 3+0:1:0:0:2, 1+0:0:0:0:0, 4+0:1:0:0:2, 1+0:0:0:0:1, 4+0:1:0:0:2, 1+0:0:0:0:1, 4+0:1:0:0:2, 5+0:0:0:0:1, 5+0:1:0:0:2, 1+0:0:0:0:1, 5+0:1:0:0:2, 3+0:0:0:0:1, 5+0:1:0:0:2, 8+0:4:0:0:5, 6+0:4:0:0:5, 5+0:1:0:0:2, 6+0:4:0:0:5, 4+0:1:0:0:2, 172+0:60:0:0:95
A mixolydian (3#), 0+0:0:0:0:0, 5+0:0:0:0:1, 2+0:0:0:0:2, 2+0:0:0:0:2, 1+0:0:0:0:1, 2+0:0:0:0:2, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:1, 3+0:0:0:0:2, 1+0:0:0:0:1, 2+0:0:0:0:2, 0+0:0:0:0:0, 0+0:0:0:0:0,  , 3+0:1:0:0:2, 1+0:1:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:2, 1+0:1:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 3+0:1:0:0:2, 2+0:1:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:2, 1+0:1:0:0:0, 1+0:1:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:2, 2+0:0:0:0:2, 2+0:0:0:0:2, 2+0:0:0:0:2, 0+0:0:0:0:0, 52+0:7:0:0:32
Eb aeolian (3b), 1+0:0:0:0:0, 5+0:2:0:0:2, 7+0:4:0:0:4, 6+0:4:0:0:4, 6+0:1:0:0:1, 6+0:4:0:0:4, 4+0:1:0:0:1, 1+0:0:0:0:0, 4+0:2:0:0:2, 8+0:4:0:0:4, 6+0:3:0:0:3, 6+0:4:0:0:4, 3+0:0:0:0:0, 1+0:0:0:0:0,  , 3+0:2:0:0:2, 0+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 3+0:2:0:0:2, 0+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 4+0:1:0:0:1, 3+0:2:0:0:2, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:2:0:0:2, 1+0:0:0:0:0, 4+0:1:0:0:1, 1+0:0:0:0:0, 4+0:1:0:0:1, 1+0:0:0:0:0, 4+0:1:0:0:1, 1+0:0:0:0:0, 4+0:1:0:0:1, 4+0:0:0:0:0, 4+0:1:0:0:1, 1+0:0:0:0:0, 4+0:1:0:0:1, 2+0:0:0:0:0, 4+0:1:0:0:1, 7+0:4:0:0:4, 6+0:4:0:0:4, 6+0:1:0:0:1, 6+0:4:0:0:4, 4+0:1:0:0:1, 160+0:60:0:0:60
A aeolian (3#), 1+0:0:0:0:0, 6+0:0:0:0:1, 1+0:0:0:0:1, 1+0:0:0:0:1, 1+0:0:0:0:1, 1+0:0:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0,  , 2+0:1:0:0:1, 1+0:1:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:2, 1+0:1:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:1:0:0:1, 2+0:1:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:2, 0+0:0:0:0:0, 2+0:1:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 1+0:0:0:0:1, 1+0:0:0:0:1, 1+0:0:0:0:1, 1+0:0:0:0:1, 0+0:0:0:0:0, 47+0:6:0:0:19
Eb locrian (3b), 3+0:0:0:0:0, 7+0:2:0:0:4, 8+0:4:0:0:6, 6+0:4:0:0:6, 4+0:1:0:0:3, 6+0:4:0:0:5, 4+0:1:0:0:3, 1+0:0:0:0:1, 4+0:2:0:0:4, 8+0:4:0:0:6, 7+0:3:0:0:5, 6+0:4:0:0:5, 4+0:0:0:0:2, 1+0:0:0:0:1,  , 3+0:2:0:0:3, 0+0:0:0:0:0, 4+0:0:0:0:2, 1+0:0:0:0:0, 3+0:2:0:0:3, 0+0:0:0:0:0, 5+0:1:0:0:2, 1+0:0:0:0:0, 6+0:1:0:0:3, 3+0:2:0:0:3, 3+0:0:0:0:2, 3+0:0:0:0:2, 3+0:2:0:0:3, 0+0:0:0:0:0, 4+0:1:0:0:2, 1+0:0:0:0:0, 4+0:1:0:0:3, 1+0:0:0:0:1, 4+0:1:0:0:3, 1+0:0:0:0:1, 4+0:1:0:0:3, 4+0:0:0:0:2, 5+0:1:0:0:3, 1+0:0:0:0:1, 5+0:1:0:0:3, 4+0:0:0:0:1, 6+0:1:0:0:3, 8+0:4:0:0:6, 6+0:4:0:0:6, 4+0:1:0:0:3, 6+0:4:0:0:5, 4+0:1:0:0:3, 176+0:60:0:0:123
A locrian (3#), 0+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:3, 3+0:0:0:0:3, 2+0:0:0:0:1, 3+0:0:0:0:3, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:1, 4+0:0:0:0:3, 2+0:0:0:0:2, 3+0:0:0:0:3, 0+0:0:0:0:0, 0+0:0:0:0:0,  , 3+0:0:0:0:2, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:2, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:2, 1+0:0:0:0:1, 0+0:0:0:0:0, 3+0:0:0:0:2, 2+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:3, 3+0:0:0:0:3, 3+0:0:0:0:2, 3+0:0:0:0:3, 0+0:0:0:0:0, 57+0:0:0:0:40
Ab major (4b), 2+0:0:0:0:0, 6+0:2:0:0:3, 8+0:4:0:0:5, 6+0:4:0:0:5, 5+0:1:0:0:2, 6+0:4:0:0:5, 4+0:1:0:0:2, 1+0:0:0:0:0, 4+0:2:0:0:3, 8+0:4:0:0:5, 7+0:3:0:0:4, 6+0:4:0:0:5, 4+0:0:0:0:1, 1+0:0:0:0:0,  , 3+0:2:0:0:2, 0+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 3+0:2:0:0:3, 0+0:0:0:0:0, 4+0:1:0:0:2, 2+0:0:0:0:0, 5+0:1:0:0:2, 3+0:2:0:0:2, 4+0:0:0:0:1, 2+0:0:0:0:1, 3+0:2:0:0:3, 0+0:0:0:0:0, 3+0:1:0:0:2, 1+0:0:0:0:0, 4+0:1:0:0:2, 1+0:0:0:0:1, 4+0:1:0:0:2, 1+0:0:0:0:1, 4+0:1:0:0:2, 5+0:0:0:0:1, 5+0:1:0:0:2, 1+0:0:0:0:1, 5+0:1:0:0:2, 3+0:0:0:0:1, 5+0:1:0:0:2, 8+0:4:0:0:5, 6+0:4:0:0:5, 5+0:1:0:0:2, 6+0:4:0:0:5, 4+0:1:0:0:2, 172+0:60:0:0:95
E major (4#), 2+0:0:0:0:0, 7+0:0:0:0:1, 2+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0,  , 1+0:1:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 1+0:1:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 1+0:1:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 2+0:1:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 50+0:5:0:0:5
F minor (4b), 2+0:0:0:0:0, 5+0:2:0:0:2, 7+0:4:0:0:4, 5+0:4:0:0:4, 4+0:1:0:0:1, 6+0:4:0:0:4, 3+0:1:0:0:1, 0+0:0:0:0:0, 3+0:2:0:0:2, 7+0:4:0:0:4, 6+0:3:0:0:3, 6+0:4:0:0:4, 3+0:0:0:0:0, 0+0:0:0:0:0,  , 2+0:2:0:0:2, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:2:0:0:2, 0+0:0:0:0:0, 4+0:1:0:0:1, 2+0:0:0:0:0, 4+0:1:0:0:1, 2+0:2:0:0:2, 3+0:0:0:0:0, 1+0:0:0:0:0, 3+0:2:0:0:2, 0+0:0:0:0:0, 3+0:1:0:0:1, 1+0:0:0:0:0, 3+0:1:0:0:1, 1+0:0:0:0:0, 3+0:1:0:0:1, 1+0:0:0:0:0, 3+0:1:0:0:1, 4+0:0:0:0:0, 4+0:1:0:0:1, 1+0:0:0:0:0, 4+0:1:0:0:1, 3+0:0:0:0:0, 4+0:1:0:0:1, 7+0:4:0:0:4, 5+0:4:0:0:4, 4+0:1:0:0:1, 6+0:4:0:0:4, 3+0:1:0:0:1, 145+0:60:0:0:60
C# minor (4#), 2+0:0:0:0:1, 8+0:0:0:0:3, 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0,  , 1+0:1:0:0:1, 0+0:0:0:0:0, 4+0:0:0:0:2, 1+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:1, 0+0:0:0:0:0, 3+0:0:0:0:1, 1+0:1:0:0:1, 4+0:1:0:0:2, 3+0:0:0:0:2, 3+0:0:0:0:1, 0+0:0:0:0:0, 3+0:1:0:0:2, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:1:1:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:2, 6+0:0:0:0:3, 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 84+0:5:1:0:24
F minor mel (4b), 1+0:0:0:0:0, 4+0:2:0:0:2, 6+0:4:0:0:4, 5+0:4:0:0:4, 5+0:1:0:0:1, 6+0:4:0:0:4, 3+0:1:0:0:1, 0+0:0:0:0:0, 3+0:2:0:0:2, 7+0:4:0:0:4, 5+0:3:0:0:3, 6+0:4:0:0:4, 2+0:0:0:0:0, 0+0:0:0:0:0,  , 2+0:2:0:0:2, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 3+0:2:0:0:2, 0+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 3+0:1:0:0:1, 2+0:2:0:0:2, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:2:0:0:2, 1+0:0:0:0:0, 4+0:1:0:0:1, 1+0:0:0:0:0, 3+0:1:0:0:1, 1+0:0:0:0:0, 3+0:1:0:0:1, 1+0:0:0:0:0, 3+0:1:0:0:1, 3+0:0:0:0:0, 3+0:1:0:0:1, 1+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 3+0:1:0:0:1, 6+0:4:0:0:4, 5+0:4:0:0:4, 5+0:1:0:0:1, 6+0:4:0:0:4, 3+0:1:0:0:1, 133+0:60:0:0:60
C# minor mel (4#), 3+0:0:0:0:1, 7+0:0:0:0:3, 4+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0,  , 1+0:1:0:0:1, 0+0:0:0:0:0, 4+0:0:0:0:2, 1+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 4+0:0:0:0:1, 1+0:0:0:0:0, 4+0:0:0:0:1, 1+0:1:0:0:1, 4+0:1:0:0:2, 3+0:0:0:0:2, 2+0:0:0:0:1, 0+0:0:0:0:0, 4+0:1:0:0:2, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:1:0:1, 3+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:0:0:2, 7+0:0:0:0:3, 4+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 106+0:5:1:0:24
Ab major blues (4b), 3+0:0:0:0:1, 8+0:2:0:0:5, 8+0:4:0:0:7, 6+0:4:0:0:6, 6+0:1:0:0:4, 6+0:4:0:0:6, 4+0:1:0:0:4, 1+0:0:0:0:1, 4+0:2:0:0:4, 8+0:4:0:0:7, 7+0:3:0:0:6, 6+0:4:0:0:6, 4+0:0:0:0:3, 1+0:0:0:0:1,  , 3+0:2:0:0:3, 0+0:0:0:0:0, 5+0:0:0:0:2, 1+0:0:0:0:0, 3+0:2:0:0:3, 0+0:0:0:0:0, 5+0:1:0:0:3, 2+0:0:0:0:1, 6+0:1:0:0:4, 3+0:2:0:0:3, 5+0:0:0:0:2, 4+0:0:0:0:2, 3+0:2:0:0:3, 1+0:0:0:0:0, 5+0:1:0:0:3, 1+0:0:0:0:1, 4+0:1:0:0:4, 1+0:0:0:0:0, 4+0:1:0:0:4, 1+0:0:0:0:0, 4+0:1:0:0:4, 6+0:0:0:0:3, 5+0:1:0:0:4, 1+0:0:0:0:0, 5+0:1:0:0:4, 5+0:0:0:0:1, 7+0:1:0:0:4, 8+0:4:0:0:7, 6+0:4:0:0:6, 6+0:1:0:0:4, 6+0:4:0:0:6, 4+0:1:0:0:4, 192+0:60:0:0:146
E major blues (4#), 3+0:0:0:0:0, 7+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0,  , 3+0:1:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 3+0:1:0:0:1, 3+0:1:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 6+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 103+0:4:0:0:4
F minor blues (4b), 3+0:0:0:0:1, 8+0:2:0:0:5, 8+0:4:0:0:7, 6+0:4:0:0:6, 6+0:1:0:0:4, 6+0:4:0:0:6, 4+0:1:0:0:4, 1+0:0:0:0:1, 4+0:2:0:0:4, 8+0:4:0:0:7, 7+0:3:0:0:6, 6+0:4:0:0:6, 4+0:0:0:0:3, 1+0:0:0:0:1,  , 3+0:2:0:0:3, 0+0:0:0:0:0, 5+0:0:0:0:2, 1+0:0:0:0:0, 3+0:2:0:0:3, 0+0:0:0:0:0, 5+0:1:0:0:3, 2+0:0:0:0:1, 6+0:1:0:0:4, 3+0:2:0:0:3, 5+0:0:0:0:2, 4+0:0:0:0:2, 3+0:2:0:0:3, 1+0:0:0:0:0, 5+0:1:0:0:3, 1+0:0:0:0:1, 4+0:1:0:0:4, 1+0:0:0:0:0, 4+0:1:0:0:4, 1+0:0:0:0:0, 4+0:1:0:0:4, 6+0:0:0:0:3, 5+0:1:0:0:4, 1+0:0:0:0:0, 5+0:1:0:0:4, 5+0:0:0:0:1, 7+0:1:0:0:4, 8+0:4:0:0:7, 6+0:4:0:0:6, 6+0:1:0:0:4, 6+0:4:0:0:6, 4+0:1:0:0:4, 192+0:60:0:0:146
C# minor blues (4#), 3+0:0:0:0:0, 7+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0,  , 3+0:1:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 3+0:1:0:0:1, 3+0:1:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 6+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 103+0:4:0:0:4
Ab dorian (4b), 1+0:0:0:0:0, 5+0:2:0:0:2, 7+0:4:0:0:4, 6+0:4:0:0:4, 6+0:1:0:0:1, 6+0:4:0:0:4, 4+0:1:0:0:1, 1+0:0:0:0:0, 4+0:2:0:0:2, 8+0:4:0:0:4, 6+0:3:0:0:3, 6+0:4:0:0:4, 3+0:0:0:0:0, 1+0:0:0:0:0,  , 3+0:2:0:0:2, 0+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 3+0:2:0:0:2, 0+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 4+0:1:0:0:1, 3+0:2:0:0:2, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:2:0:0:2, 1+0:0:0:0:0, 4+0:1:0:0:1, 1+0:0:0:0:0, 4+0:1:0:0:1, 1+0:0:0:0:0, 4+0:1:0:0:1, 1+0:0:0:0:0, 4+0:1:0:0:1, 4+0:0:0:0:0, 4+0:1:0:0:1, 1+0:0:0:0:0, 4+0:1:0:0:1, 2+0:0:0:0:0, 4+0:1:0:0:1, 7+0:4:0:0:4, 6+0:4:0:0:4, 6+0:1:0:0:1, 6+0:4:0:0:4, 4+0:1:0:0:1, 160+0:60:0:0:60
