 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, rowcost
B major (5#), 4+0:0:0:0:0, 5+0:1:0:0:1, 3+0:1:0:0:1, 4+0:1:0:0:1, 4+0:3:0:0:3, 5+0:1:0:0:1, 3+0:1:0:0:1, 3+0:0:0:0:0, 4+0:0:0:0:0, 5+0:1:0:0:1, 3+0:1:0:0:1, 4+0:1:0:0:1, 4+0:3:0:0:3, 5+0:1:0:0:1, 3+0:1:0:0:1, 3+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:0, 5+0:1:0:0:1, 3+0:1:0:0:1, 5+0:0:0:0:0, 6+0:1:0:0:1, 5+0:0:0:0:0, 7+0:2:0:0:2, 4+0:1:0:0:1, 7+0:4:0:0:4, 4+0:0:0:0:0, 8+0:2:0:0:2, 6+0:3:0:0:3, 5+0:1:0:0:1, 5+0:0:0:0:0, 5+0:1:0:0:1, 5+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:1, 5+0:1:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 7+0:3:0:0:3, 8+0:4:1:0:4, 5+0:0:0:0:0, 8+0:2:0:0:2, 5+0:0:0:0:0, 1+0:0:0:0:0, 216+0:44:1:0:44
Bb minor (5b), 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 4+0:0:0:0:1, 3+0:1:0:0:1, 1+0:0:0:0:0, 2+0:1:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 5+0:0:0:0:1, 3+0:1:0:0:1, 3+0:1:0:0:1, 6+0:0:1:0:0, 2+0:0:0:0:0, 5+0:0:0:0:1, 2+0:0:0:0:0, 0+0:0:0:0:0, 109+0:6:1:0:12
G# minor (5#), 4+0:0:0:0:3, 5+0:1:0:0:5, 4+0:1:0:0:3, 4+0:1:0:0:3, 4+0:3:0:0:4, 5+0:1:0:0:5, 3+0:1:0:0:3, 3+0:0:0:0:2, 4+0:0:0:0:3, 5+0:1:0:0:5, 4+0:1:0:0:3, 4+0:1:0:0:3, 4+0:3:0:0:4, 5+0:1:0:0:5, 3+0:1:0:0:3, 3+0:0:0:0:2, 1+0:0:0:0:1, 3+0:0:0:0:2, 2+0:0:0:0:1, 3+0:0:0:0:2, 3+0:0:0:0:2, 4+0:0:0:0:3, 4+0:0:0:0:3, 5+0:1:0:0:5, 3+0:1:0:0:3, 5+0:0:0:0:4, 6+0:1:0:0:5, 5+0:0:0:0:4, 7+0:2:0:0:6, 4+0:1:0:0:3, 7+0:4:0:0:7, 4+0:0:0:0:3, 8+0:2:0:0:6, 6+0:3:0:0:5, 5+0:1:0:0:5, 5+0:0:0:0:4, 5+0:1:0:0:5, 5+0:0:0:0:4, 2+0:0:0:0:2, 3+0:1:0:0:3, 5+0:1:0:0:5, 3+0:0:0:0:2, 2+0:0:0:0:1, 3+0:0:0:0:2, 2+0:0:0:0:1, 8+0:3:0:0:6, 8+0:4:1:0:7, 5+0:0:0:0:4, 8+0:2:0:0:6, 5+0:0:0:0:4, 1+0:0:0:0:1, 219+0:44:1:0:183
Bb minor mel (5b), 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:1:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:1:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:1, 2+0:1:0:0:1, 1+0:0:0:0:0, 2+0:1:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 4+0:0:0:0:1, 2+0:1:0:0:1, 2+0:1:0:0:1, 5+0:0:1:0:0, 1+0:0:0:0:0, 4+0:0:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 80+0:6:1:0:12
G# minor mel (5#), 4+0:1:1:0:3, 5+0:1:0:0:5, 5+0:1:0:0:3, 5+0:1:0:0:3, 4+0:3:0:0:4, 5+0:1:0:0:5, 4+0:1:0:0:3, 4+0:0:0:0:2, 4+0:1:1:0:3, 5+0:1:0:0:5, 5+0:1:0:0:3, 5+0:1:0:0:3, 4+0:3:0:0:4, 5+0:1:0:0:5, 4+0:1:0:0:3, 4+0:0:0:0:2, 0+0:0:0:0:0, 4+0:0:0:0:2, 3+0:0:0:0:1, 3+0:0:0:0:2, 3+0:0:0:0:2, 4+0:0:0:0:3, 4+0:0:0:0:3, 5+0:1:0:0:5, 4+0:1:0:0:3, 5+0:0:0:0:4, 7+0:1:0:0:5, 5+0:0:0:0:4, 7+0:2:0:0:6, 4+0:1:0:0:3, 7+0:4:0:0:7, 4+0:0:0:0:3, 9+0:2:0:0:6, 6+0:3:0:0:5, 6+0:1:0:0:5, 5+0:0:0:0:4, 6+0:1:0:0:5, 5+0:0:0:0:4, 2+0:0:0:0:2, 4+0:1:0:0:3, 6+0:1:0:0:5, 4+0:0:0:0:2, 2+0:0:0:0:1, 4+0:0:0:0:2, 3+0:0:0:0:1, 8+0:3:0:0:6, 9+0:4:1:0:7, 5+0:0:0:0:4, 9+0:2:0:0:6, 5+0:0:0:0:4, 0+0:0:0:0:0, 239+0:46:3:0:181
Db major blues (5b), 5+0:0:0:0:2, 4+0:0:0:0:1, 4+0:1:0:0:2, 4+0:0:0:0:2, 2+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:2, 5+0:0:0:0:2, 4+0:0:0:0:1, 4+0:1:0:0:2, 4+0:0:0:0:2, 2+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:2, 1+0:0:0:0:0, 5+0:0:0:0:4, 4+0:1:0:0:3, 3+0:0:0:0:2, 4+0:1:0:0:3, 4+0:0:0:0:2, 5+0:0:0:0:3, 4+0:0:0:0:1, 3+0:0:0:0:1, 5+0:0:0:0:2, 6+0:0:0:0:3, 6+0:0:0:0:3, 5+0:0:0:0:2, 3+0:0:0:0:2, 3+0:0:0:0:0, 4+0:0:0:0:2, 8+0:0:0:0:4, 5+0:0:0:0:1, 5+0:0:0:0:2, 5+0:0:0:0:2, 5+0:0:0:0:2, 5+0:0:0:0:2, 2+0:0:0:0:1, 3+0:0:0:0:1, 5+0:0:0:0:2, 4+0:0:0:0:2, 2+0:0:0:0:1, 6+0:0:0:0:4, 4+0:1:0:0:3, 5+0:1:0:0:3, 6+0:0:1:0:2, 5+0:0:0:0:2, 8+0:0:0:0:4, 5+0:0:0:0:2, 1+0:0:0:0:0, 214+0:6:1:0:95
B major blues (5#), 5+0:0:0:0:1, 5+0:1:0:0:2, 4+0:1:0:0:1, 5+0:1:0:0:2, 4+0:3:0:0:3, 5+0:1:0:0:2, 4+0:1:0:0:1, 4+0:0:0:0:1, 5+0:0:0:0:1, 5+0:1:0:0:2, 4+0:1:0:0:1, 5+0:1:0:0:2, 4+0:3:0:0:3, 5+0:1:0:0:2, 4+0:1:0:0:1, 4+0:0:0:0:1, 1+0:0:0:0:1, 4+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:1, 4+0:0:0:0:1, 5+0:1:0:0:2, 4+0:1:0:0:1, 5+0:0:0:0:1, 7+0:1:0:0:2, 5+0:0:0:0:1, 7+0:2:0:0:3, 4+0:1:0:0:2, 7+0:4:0:0:5, 4+0:0:0:0:1, 9+0:2:0:0:3, 6+0:3:0:0:4, 6+0:1:0:0:2, 5+0:0:0:0:1, 6+0:1:0:0:2, 5+0:0:0:0:1, 2+0:0:0:0:0, 4+0:1:0:0:1, 6+0:1:0:0:2, 4+0:0:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 7+0:3:0:0:3, 9+0:4:1:0:5, 5+0:0:0:0:1, 9+0:2:0:0:3, 5+0:0:0:0:1, 1+0:0:0:0:1, 240+0:44:1:0:80
Bb minor blues (5b), 5+0:0:0:0:2, 4+0:0:0:0:1, 4+0:1:0:0:2, 4+0:0:0:0:2, 2+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:2, 5+0:0:0:0:2, 4+0:0:0:0:1, 4+0:1:0:0:2, 4+0:0:0:0:2, 2+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:2, 1+0:0:0:0:0, 5+0:0:0:0:4, 4+0:1:0:0:3, 3+0:0:0:0:2, 4+0:1:0:0:3, 4+0:0:0:0:2, 5+0:0:0:0:3, 4+0:0:0:0:1, 3+0:0:0:0:1, 5+0:0:0:0:2, 6+0:0:0:0:3, 6+0:0:0:0:3, 5+0:0:0:0:2, 3+0:0:0:0:2, 3+0:0:0:0:0, 4+0:0:0:0:2, 8+0:0:0:0:4, 5+0:0:0:0:1, 5+0:0:0:0:2, 5+0:0:0:0:2, 5+0:0:0:0:2, 5+0:0:0:0:2, 2+0:0:0:0:1, 3+0:0:0:0:1, 5+0:0:0:0:2, 4+0:0:0:0:2, 2+0:0:0:0:1, 6+0:0:0:0:4, 4+0:1:0:0:3, 5+0:1:0:0:3, 6+0:0:1:0:2, 5+0:0:0:0:2, 8+0:0:0:0:4, 5+0:0:0:0:2, 1+0:0:0:0:0, 214+0:6:1:0:95
G# minor blues (5#), 5+0:0:0:0:1, 5+0:1:0:0:2, 4+0:1:0:0:1, 5+0:1:0:0:2, 4+0:3:0:0:3, 5+0:1:0:0:2, 4+0:1:0:0:1, 4+0:0:0:0:1, 5+0:0:0:0:1, 5+0:1:0:0:2, 4+0:1:0:0:1, 5+0:1:0:0:2, 4+0:3:0:0:3, 5+0:1:0:0:2, 4+0:1:0:0:1, 4+0:0:0:0:1, 1+0:0:0:0:1, 4+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:1, 4+0:0:0:0:1, 5+0:1:0:0:2, 4+0:1:0:0:1, 5+0:0:0:0:1, 7+0:1:0:0:2, 5+0:0:0:0:1, 7+0:2:0:0:3, 4+0:1:0:0:2, 7+0:4:0:0:5, 4+0:0:0:0:1, 9+0:2:0:0:3, 6+0:3:0:0:4, 6+0:1:0:0:2, 5+0:0:0:0:1, 6+0:1:0:0:2, 5+0:0:0:0:1, 2+0:0:0:0:0, 4+0:1:0:0:1, 6+0:1:0:0:2, 4+0:0:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 7+0:3:0:0:3, 9+0:4:1:0:5, 5+0:0:0:0:1, 9+0:2:0:0:3, 5+0:0:0:0:1, 1+0:0:0:0:1, 240+0:44:1:0:80
Db dorian (5b), 3+0:0:0:0:0, 1+0:0:0:0:0, 2+0:1:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 2+0:1:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 4+0:0:0:0:1, 3+0:1:0:0:1, 2+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:0:0:1, 3+0:1:0:0:1, 3+0:1:0:0:1, 4+0:0:1:0:0, 2+0:0:0:0:0, 5+0:0:0:0:1, 2+0:0:0:0:0, 0+0:0:0:0:0, 106+0:6:1:0:12
B dorian (5#), 4+0:1:1:0:1, 5+0:1:0:0:2, 4+0:1:0:0:1, 5+0:1:0:0:2, 4+0:3:0:0:3, 5+0:1:0:0:2, 4+0:1:0:0:1, 4+0:0:0:0:1, 4+0:1:1:0:1, 5+0:1:0:0:2, 4+0:1:0:0:1, 5+0:1:0:0:2, 4+0:3:0:0:3, 5+0:1:0:0:2, 4+0:1:0:0:1, 4+0:0:0:0:1, 0+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:1, 4+0:0:0:0:1, 5+0:1:0:0:2, 4+0:1:0:0:1, 5+0:0:0:0:1, 7+0:1:0:0:2, 5+0:0:0:0:1, 7+0:2:0:0:3, 4+0:1:0:0:2, 7+0:4:0:0:5, 4+0:0:0:0:1, 9+0:2:0:0:3, 6+0:3:0:0:4, 6+0:1:0:0:2, 5+0:0:0:0:1, 6+0:1:0:0:2, 5+0:0:0:0:1, 2+0:0:0:0:0, 4+0:1:0:0:1, 6+0:1:0:0:2, 4+0:0:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 7+0:3:0:0:3, 9+0:4:1:0:5, 5+0:0:0:0:1, 9+0:2:0:0:3, 5+0:0:0:0:1, 0+0:0:0:0:0, 236+0:46:3:0:78
Db phrygian (5b), 4+0:0:0:0:2, 3+0:0:0:0:0, 4+0:1:0:0:2, 3+0:0:0:0:2, 1+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:2, 4+0:0:0:0:2, 3+0:0:0:0:0, 4+0:1:0:0:2, 3+0:0:0:0:2, 1+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:2, 0+0:0:0:0:0, 5+0:0:0:0:3, 4+0:1:0:0:3, 2+0:0:0:0:1, 3+0:1:0:0:2, 3+0:0:0:0:1, 4+0:0:0:0:2, 3+0:0:0:0:0, 3+0:0:0:0:1, 4+0:0:0:0:1, 5+0:0:0:0:2, 5+0:0:0:0:2, 4+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 7+0:0:0:0:3, 3+0:0:0:0:1, 4+0:0:0:0:1, 4+0:0:0:0:1, 4+0:0:0:0:1, 4+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 4+0:0:0:0:1, 3+0:0:0:0:2, 2+0:0:0:0:1, 6+0:0:0:0:3, 4+0:1:0:0:3, 5+0:1:0:0:2, 4+0:0:0:0:2, 4+0:0:0:0:1, 7+0:0:0:0:3, 4+0:0:0:0:1, 0+0:0:0:0:0, 174+0:6:0:0:67
B phrygian (5#), 3+0:0:0:0:0, 5+0:1:0:0:0, 3+0:1:0:0:0, 3+0:1:0:0:0, 4+0:3:0:0:3, 5+0:1:0:0:0, 3+0:1:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 5+0:1:0:0:0, 3+0:1:0:0:0, 3+0:1:0:0:0, 4+0:3:0:0:3, 5+0:1:0:0:0, 3+0:1:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 5+0:1:0:0:0, 3+0:1:0:0:0, 4+0:0:0:0:0, 5+0:1:0:0:0, 4+0:0:0:0:0, 6+0:2:0:0:1, 3+0:1:0:0:0, 7+0:4:0:0:3, 3+0:0:0:0:0, 7+0:2:0:0:1, 5+0:3:0:0:3, 5+0:1:0:0:0, 4+0:0:0:0:0, 5+0:1:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:0, 5+0:1:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 6+0:3:0:0:2, 8+0:4:1:0:3, 4+0:0:0:0:0, 7+0:2:0:0:0, 4+0:0:0:0:0, 1+0:0:0:0:0, 186+0:44:1:0:19
Db lydian (5b), 3+0:0:0:0:0, 1+0:0:0:0:0, 2+0:1:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 2+0:1:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 4+0:0:0:0:1, 3+0:1:0:0:1, 2+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:0:0:1, 3+0:1:0:0:1, 3+0:1:0:0:1, 4+0:0:1:0:0, 2+0:0:0:0:0, 5+0:0:0:0:1, 2+0:0:0:0:0, 0+0:0:0:0:0, 106+0:6:1:0:12
B lydian (5#), 4+0:1:1:0:1, 5+0:1:0:0:2, 4+0:1:0:0:1, 5+0:1:0:0:2, 4+0:3:0:0:3, 5+0:1:0:0:2, 4+0:1:0:0:1, 4+0:0:0:0:1, 4+0:1:1:0:1, 5+0:1:0:0:2, 4+0:1:0:0:1, 5+0:1:0:0:2, 4+0:3:0:0:3, 5+0:1:0:0:2, 4+0:1:0:0:1, 4+0:0:0:0:1, 0+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:1, 4+0:0:0:0:1, 5+0:1:0:0:2, 4+0:1:0:0:1, 5+0:0:0:0:1, 7+0:1:0:0:2, 5+0:0:0:0:1, 7+0:2:0:0:3, 4+0:1:0:0:2, 7+0:4:0:0:5, 4+0:0:0:0:1, 9+0:2:0:0:3, 6+0:3:0:0:4, 6+0:1:0:0:2, 5+0:0:0:0:1, 6+0:1:0:0:2, 5+0:0:0:0:1, 2+0:0:0:0:0, 4+0:1:0:0:1, 6+0:1:0:0:2, 4+0:0:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 7+0:3:0:0:3, 9+0:4:1:0:5, 5+0:0:0:0:1, 9+0:2:0:0:3, 5+0:0:0:0:1, 0+0:0:0:0:0, 236+0:46:3:0:78
Db mixolydian (5b), 4+0:0:0:0:2, 3+0:0:0:0:0, 4+0:1:0:0:2, 3+0:0:0:0:2, 1+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:2, 4+0:0:0:0:2, 3+0:0:0:0:0, 4+0:1:0:0:2, 3+0:0:0:0:2, 1+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:2, 0+0:0:0:0:0, 5+0:0:0:0:3, 4+0:1:0:0:3, 2+0:0:0:0:1, 3+0:1:0:0:2, 3+0:0:0:0:1, 4+0:0:0:0:2, 3+0:0:0:0:0, 3+0:0:0:0:1, 4+0:0:0:0:1, 5+0:0:0:0:2, 5+0:0:0:0:2, 4+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 7+0:0:0:0:3, 3+0:0:0:0:1, 4+0:0:0:0:1, 4+0:0:0:0:1, 4+0:0:0:0:1, 4+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 4+0:0:0:0:1, 3+0:0:0:0:2, 2+0:0:0:0:1, 6+0:0:0:0:3, 4+0:1:0:0:3, 5+0:1:0:0:2, 4+0:0:0:0:2, 4+0:0:0:0:1, 7+0:0:0:0:3, 4+0:0:0:0:1, 0+0:0:0:0:0, 174+0:6:0:0:67
B mixolydian (5#), 3+0:0:0:0:0, 5+0:1:0:0:0, 3+0:1:0:0:0, 3+0:1:0:0:0, 4+0:3:0:0:3, 5+0:1:0:0:0, 3+0:1:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 5+0:1:0:0:0, 3+0:1:0:0:0, 3+0:1:0:0:0, 4+0:3:0:0:3, 5+0:1:0:0:0, 3+0:1:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 5+0:1:0:0:0, 3+0:1:0:0:0, 4+0:0:0:0:0, 5+0:1:0:0:0, 4+0:0:0:0:0, 6+0:2:0:0:1, 3+0:1:0:0:0, 7+0:4:0:0:3, 3+0:0:0:0:0, 7+0:2:0:0:1, 5+0:3:0:0:3, 5+0:1:0:0:0, 4+0:0:0:0:0, 5+0:1:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:0, 5+0:1:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 6+0:3:0:0:2, 8+0:4:1:0:3, 4+0:0:0:0:0, 7+0:2:0:0:0, 4+0:0:0:0:0, 1+0:0:0:0:0, 186+0:44:1:0:19
Db aeolian (5b), 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:1:0:0:2, 2+0:0:0:0:1, 0+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:1:0:0:2, 2+0:0:0:0:1, 0+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:1, 0+0:0:0:0:0, 5+0:0:0:0:2, 4+0:1:0:0:2, 2+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:0, 4+0:0:0:0:1, 4+0:0:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 6+0:0:0:0:2, 2+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:0, 6+0:0:0:0:2, 4+0:1:0:0:2, 4+0:1:0:0:1, 5+0:0:1:0:1, 3+0:0:0:0:0, 6+0:0:0:0:2, 3+0:0:0:0:0, 0+0:0:0:0:0, 135+0:6:1:0:36
B aeolian (5#), 4+0:0:0:0:0, 5+0:1:0:0:1, 3+0:1:0:0:1, 4+0:1:0:0:1, 4+0:3:0:0:3, 5+0:1:0:0:1, 3+0:1:0:0:1, 3+0:0:0:0:0, 4+0:0:0:0:0, 5+0:1:0:0:1, 3+0:1:0:0:1, 4+0:1:0:0:1, 4+0:3:0:0:3, 5+0:1:0:0:1, 3+0:1:0:0:1, 3+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:0, 5+0:1:0:0:1, 3+0:1:0:0:1, 5+0:0:0:0:0, 6+0:1:0:0:1, 5+0:0:0:0:0, 7+0:2:0:0:2, 4+0:1:0:0:1, 7+0:4:0:0:4, 4+0:0:0:0:0, 8+0:2:0:0:2, 6+0:3:0:0:3, 5+0:1:0:0:1, 5+0:0:0:0:0, 5+0:1:0:0:1, 5+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:1, 5+0:1:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 7+0:3:0:0:3, 8+0:4:1:0:4, 5+0:0:0:0:0, 8+0:2:0:0:2, 5+0:0:0:0:0, 1+0:0:0:0:0, 216+0:44:1:0:44
Db locrian (5b), 4+0:0:0:0:2, 4+0:0:0:0:1, 4+0:1:0:0:2, 4+0:0:0:0:2, 1+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:2, 4+0:0:0:0:2, 4+0:0:0:0:1, 4+0:1:0:0:2, 4+0:0:0:0:2, 1+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:2, 1+0:0:0:0:0, 5+0:0:0:0:4, 4+0:1:0:0:3, 3+0:0:0:0:2, 4+0:1:0:0:3, 4+0:0:0:0:2, 5+0:0:0:0:3, 4+0:0:0:0:1, 3+0:0:0:0:1, 5+0:0:0:0:2, 6+0:0:0:0:3, 6+0:0:0:0:3, 5+0:0:0:0:2, 3+0:0:0:0:2, 3+0:0:0:0:0, 4+0:0:0:0:2, 8+0:0:0:0:4, 4+0:0:0:0:1, 5+0:0:0:0:2, 5+0:0:0:0:2, 5+0:0:0:0:2, 5+0:0:0:0:2, 2+0:0:0:0:1, 3+0:0:0:0:1, 5+0:0:0:0:2, 4+0:0:0:0:2, 2+0:0:0:0:1, 6+0:0:0:0:4, 4+0:1:0:0:3, 5+0:1:0:0:3, 5+0:0:0:0:2, 5+0:0:0:0:2, 8+0:0:0:0:4, 5+0:0:0:0:2, 1+0:0:0:0:0, 208+0:6:0:0:95
