 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, rowcost
Eb minor blues (6b), 4+0:0:0:0:2, 1+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:2, 3+0:0:0:0:1, 4+0:0:0:0:1, 4+0:0:0:0:1, 3+0:0:0:0:1, 1+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 4+0:0:0:0:1, 4+0:0:0:0:1, 4+0:0:0:0:2, 4+0:0:0:0:3, 3+0:0:0:0:1, 3+0:0:0:0:1, 5+0:0:0:0:2, 1+0:0:0:0:1, 3+0:0:0:0:1, 69+0:0:0:0:25
D# minor blues (6#), 5+0:1:0:0:5, 1+0:0:0:0:1, 4+0:2:0:0:4, 1+0:0:0:0:1, 5+0:1:0:0:5, 4+0:1:0:0:4, 3+0:0:0:0:1, 3+0:0:0:0:1, 4+0:2:0:0:4, 1+0:0:0:0:0, 4+0:2:0:0:4, 2+0:0:0:0:1, 4+0:1:0:0:4, 1+0:0:0:0:1, 5+0:1:0:0:4, 4+0:1:0:0:4, 4+0:1:0:0:3, 3+0:0:0:0:1, 4+0:2:0:0:4, 2+0:0:0:0:1, 5+0:1:0:0:5, 1+0:0:0:0:1, 4+0:1:0:0:4, 74+0:17:0:0:63
Gb dorian (6b), 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:1:0:0, 1+0:0:1:0:0, 1+0:0:0:0:0, 1+0:0:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:2, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 27+0:0:2:0:4
F# dorian (6#), 5+0:1:0:0:3, 0+0:0:0:0:0, 4+0:2:0:0:3, 0+0:0:0:0:0, 5+0:1:0:0:3, 4+0:1:0:0:3, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:2:0:0:3, 1+0:0:0:0:0, 4+0:2:0:0:3, 0+0:0:0:0:0, 4+0:1:0:0:3, 0+0:0:0:0:0, 5+0:1:0:0:3, 4+0:1:0:0:3, 4+0:1:0:0:2, 3+0:0:0:0:0, 4+0:2:0:0:3, 1+0:0:0:0:0, 5+0:1:0:0:3, 1+0:0:0:0:0, 4+0:1:0:0:3, 64+0:17:0:0:38
Gb phrygian (6b), 4+0:0:0:0:2, 1+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:2, 3+0:0:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:1, 4+0:0:0:0:1, 3+0:0:0:0:1, 2+0:1:1:0:2, 2+0:0:0:0:1, 2+0:0:0:0:1, 5+0:0:0:0:1, 1+0:0:0:0:1, 3+0:0:0:0:1, 56+0:1:1:0:19
F# phrygian (6#), 5+0:1:0:0:1, 1+0:0:0:0:0, 4+0:2:0:0:2, 2+0:0:0:0:0, 5+0:1:0:0:1, 4+0:1:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:2:0:0:2, 0+0:0:0:0:0, 4+0:2:0:0:2, 1+0:0:0:0:0, 4+0:1:0:0:1, 1+0:0:0:0:0, 5+0:1:0:0:1, 4+0:1:0:0:1, 3+0:1:0:0:1, 2+0:0:0:0:0, 4+0:2:0:0:2, 2+0:0:0:0:0, 5+0:1:0:0:1, 1+0:0:0:0:0, 4+0:1:0:0:1, 69+0:17:0:0:17
Gb lydian (6b), 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:1:0:0, 1+0:0:1:0:0, 1+0:0:0:0:0, 1+0:0:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:2, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 27+0:0:2:0:4
F# lydian (6#), 5+0:1:0:0:3, 0+0:0:0:0:0, 4+0:2:0:0:3, 0+0:0:0:0:0, 5+0:1:0:0:3, 4+0:1:0:0:3, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:2:0:0:3, 1+0:0:0:0:0, 4+0:2:0:0:3, 0+0:0:0:0:0, 4+0:1:0:0:3, 0+0:0:0:0:0, 5+0:1:0:0:3, 4+0:1:0:0:3, 4+0:1:0:0:2, 3+0:0:0:0:0, 4+0:2:0:0:3, 1+0:0:0:0:0, 5+0:1:0:0:3, 1+0:0:0:0:0, 4+0:1:0:0:3, 64+0:17:0:0:38
Gb mixolydian (6b), 4+0:0:0:0:2, 1+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:2, 3+0:0:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:1, 4+0:0:0:0:1, 3+0:0:0:0:1, 2+0:1:1:0:2, 2+0:0:0:0:1, 2+0:0:0:0:1, 5+0:0:0:0:1, 1+0:0:0:0:1, 3+0:0:0:0:1, 56+0:1:1:0:19
F# mixolydian (6#), 5+0:1:0:0:1, 1+0:0:0:0:0, 4+0:2:0:0:2, 2+0:0:0:0:0, 5+0:1:0:0:1, 4+0:1:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:2:0:0:2, 0+0:0:0:0:0, 4+0:2:0:0:2, 1+0:0:0:0:0, 4+0:1:0:0:1, 1+0:0:0:0:0, 5+0:1:0:0:1, 4+0:1:0:0:1, 3+0:1:0:0:1, 2+0:0:0:0:0, 4+0:2:0:0:2, 2+0:0:0:0:0, 5+0:1:0:0:1, 1+0:0:0:0:0, 4+0:1:0:0:1, 69+0:17:0:0:17
Gb aeolian (6b), 3+0:0:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:1:1:0:2, 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:1, 39+0:1:1:0:11
F# aeolian (6#), 5+0:1:0:0:2, 0+0:0:0:0:0, 4+0:2:0:0:3, 1+0:0:0:0:0, 5+0:1:0:0:2, 4+0:1:0:0:2, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:2:0:0:3, 0+0:0:0:0:0, 4+0:2:0:0:3, 0+0:0:0:0:0, 4+0:1:0:0:2, 0+0:0:0:0:0, 5+0:1:0:0:2, 4+0:1:0:0:2, 4+0:1:0:0:1, 3+0:0:0:0:0, 4+0:2:0:0:3, 2+0:0:0:0:0, 5+0:1:0:0:2, 1+0:0:0:0:0, 4+0:1:0:0:2, 65+0:17:0:0:29
Gb locrian (6b), 4+0:0:0:0:2, 1+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:2, 3+0:0:0:0:1, 3+0:1:1:0:1, 3+0:1:1:0:1, 3+0:0:0:0:1, 0+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 4+0:0:0:0:1, 4+0:0:0:0:1, 4+0:0:0:0:2, 2+0:1:1:0:2, 3+0:0:0:0:1, 3+0:0:0:0:1, 5+0:0:0:0:2, 1+0:0:0:0:1, 3+0:0:0:0:1, 64+0:3:3:0:23
F# locrian (6#), 4+0:1:0:0:1, 1+0:0:0:0:0, 4+0:2:0:0:1, 2+0:0:0:0:0, 4+0:1:0:0:1, 3+0:1:0:0:1, 3+0:1:0:0:0, 3+0:1:0:0:0, 4+0:2:0:0:1, 0+0:0:0:0:0, 4+0:2:0:0:1, 2+0:1:0:0:0, 3+0:1:0:0:1, 1+0:0:0:0:0, 4+0:2:0:0:1, 3+0:1:0:0:1, 3+0:1:0:0:0, 2+0:0:0:0:0, 4+0:2:0:0:1, 3+0:1:0:0:0, 4+0:1:0:0:1, 1+0:0:0:0:0, 3+0:1:0:0:1, 65+0:22:0:0:12
Cb major (7b), 4+0:0:0:0:2, 1+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:2, 3+0:0:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:1, 4+0:0:0:0:1, 3+0:0:0:0:1, 2+0:1:1:0:2, 2+0:0:0:0:1, 2+0:0:0:0:1, 5+0:0:0:0:1, 1+0:0:0:0:1, 3+0:0:0:0:1, 56+0:1:1:0:19
C# major (7#), 5+0:1:0:0:3, 0+0:0:0:0:0, 4+0:2:0:0:3, 0+0:0:0:0:0, 5+0:1:0:0:3, 4+0:1:0:0:3, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:2:0:0:3, 1+0:0:0:0:0, 4+0:2:0:0:3, 0+0:0:0:0:0, 4+0:1:0:0:3, 0+0:0:0:0:0, 5+0:1:0:0:3, 4+0:1:0:0:3, 4+0:1:0:0:2, 3+0:0:0:0:0, 4+0:2:0:0:3, 1+0:0:0:0:0, 5+0:1:0:0:3, 1+0:0:0:0:0, 4+0:1:0:0:3, 64+0:17:0:0:38
Ab minor (7b), 4+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:1, 4+0:0:0:0:1, 2+0:0:0:0:1, 2+0:1:1:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:1, 54+0:1:1:0:10
A# minor (7#), 5+0:1:0:0:5, 1+0:0:0:0:0, 4+0:2:0:0:4, 0+0:0:0:0:0, 5+0:1:0:0:5, 4+0:1:0:0:4, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:2:0:0:4, 2+0:0:0:0:0, 4+0:2:0:0:4, 1+0:0:0:0:0, 4+0:1:0:0:4, 0+0:0:0:0:0, 5+0:1:0:0:4, 5+0:1:0:0:4, 4+0:1:0:0:4, 3+0:0:0:0:2, 4+0:2:0:0:4, 1+0:0:0:0:1, 6+0:1:0:0:5, 2+0:0:0:0:1, 4+0:1:0:0:4, 72+0:17:0:0:59
Ab minor mel (7b), 3+0:0:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:1, 3+0:1:1:0:2, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:1, 37+0:1:1:0:11
A# minor mel (7#), 5+0:1:0:0:5, 1+0:0:0:0:0, 4+0:2:0:0:4, 0+0:0:0:0:0, 5+0:1:0:0:5, 4+0:1:0:0:4, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:2:0:0:4, 2+0:0:0:0:0, 4+0:2:0:0:4, 1+0:0:0:0:0, 4+0:1:0:0:4, 0+0:0:0:0:0, 5+0:1:0:0:4, 5+0:1:0:0:4, 4+0:1:0:0:4, 3+0:0:0:0:2, 4+0:2:0:0:4, 1+0:0:0:0:1, 6+0:1:0:0:5, 2+0:0:0:0:1, 4+0:1:0:0:4, 72+0:17:0:0:59
Cb major blues (7b), 5+0:0:0:0:3, 1+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:1, 5+0:0:0:0:3, 4+0:0:0:0:2, 3+0:1:1:0:1, 3+0:1:1:0:1, 3+0:0:0:0:1, 0+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:2, 1+0:0:0:0:0, 5+0:0:0:0:2, 5+0:0:0:0:2, 4+0:0:0:0:3, 3+0:1:1:0:3, 3+0:0:0:0:1, 3+0:0:0:0:2, 6+0:0:0:0:3, 1+0:0:0:0:1, 4+0:0:0:0:2, 73+0:3:3:0:35
C# major blues (7#), 5+0:1:0:0:3, 1+0:0:0:0:0, 4+0:2:0:0:3, 2+0:0:0:0:1, 5+0:1:0:0:3, 4+0:1:0:0:3, 3+0:0:0:0:1, 3+0:0:0:0:1, 4+0:2:0:0:3, 1+0:0:0:0:0, 4+0:2:0:0:3, 1+0:0:0:0:0, 4+0:1:0:0:3, 1+0:0:0:0:0, 5+0:1:0:0:3, 4+0:1:0:0:3, 4+0:1:0:0:3, 4+0:0:0:0:1, 4+0:2:0:0:3, 2+0:0:0:0:1, 5+0:1:0:0:4, 1+0:0:0:0:0, 4+0:1:0:0:3, 75+0:17:0:0:45
Ab minor blues (7b), 5+0:0:0:0:3, 1+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:1, 5+0:0:0:0:3, 4+0:0:0:0:2, 3+0:1:1:0:1, 3+0:1:1:0:1, 3+0:0:0:0:1, 0+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:2, 1+0:0:0:0:0, 5+0:0:0:0:2, 5+0:0:0:0:2, 4+0:0:0:0:3, 3+0:1:1:0:3, 3+0:0:0:0:1, 3+0:0:0:0:2, 6+0:0:0:0:3, 1+0:0:0:0:1, 4+0:0:0:0:2, 73+0:3:3:0:35
A# minor blues (7#), 5+0:1:0:0:3, 1+0:0:0:0:0, 4+0:2:0:0:3, 2+0:0:0:0:1, 5+0:1:0:0:3, 4+0:1:0:0:3, 3+0:0:0:0:1, 3+0:0:0:0:1, 4+0:2:0:0:3, 1+0:0:0:0:0, 4+0:2:0:0:3, 1+0:0:0:0:0, 4+0:1:0:0:3, 1+0:0:0:0:0, 5+0:1:0:0:3, 4+0:1:0:0:3, 4+0:1:0:0:3, 4+0:0:0:0:1, 4+0:2:0:0:3, 2+0:0:0:0:1, 5+0:1:0:0:4, 1+0:0:0:0:0, 4+0:1:0:0:3, 75+0:17:0:0:45
Cb dorian (7b), 3+0:0:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:1:1:0:2, 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:1, 39+0:1:1:0:11
C# dorian (7#), 5+0:1:0:0:3, 0+0:0:0:0:0, 4+0:2:0:0:3, 0+0:0:0:0:0, 5+0:1:0:0:3, 4+0:1:0:0:3, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:2:0:0:3, 1+0:0:0:0:0, 4+0:2:0:0:3, 0+0:0:0:0:0, 4+0:1:0:0:3, 0+0:0:0:0:0, 5+0:1:0:0:3, 4+0:1:0:0:3, 4+0:1:0:0:3, 3+0:0:0:0:0, 4+0:2:0:0:3, 1+0:0:0:0:0, 5+0:1:0:0:4, 1+0:0:0:0:0, 4+0:1:0:0:3, 64+0:17:0:0:40
Cb phrygian (7b), 4+0:0:0:0:2, 1+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:2, 3+0:0:0:0:1, 3+0:1:1:0:1, 3+0:1:1:0:1, 3+0:0:0:0:1, 0+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 4+0:0:0:0:1, 4+0:0:0:0:1, 4+0:0:0:0:2, 2+0:1:1:0:2, 3+0:0:0:0:1, 3+0:0:0:0:1, 5+0:0:0:0:2, 1+0:0:0:0:1, 3+0:0:0:0:1, 64+0:3:3:0:23
C# phrygian (7#), 5+0:1:0:0:2, 0+0:0:0:0:0, 4+0:2:0:0:3, 1+0:0:0:0:0, 5+0:1:0:0:2, 4+0:1:0:0:2, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:2:0:0:3, 0+0:0:0:0:0, 4+0:2:0:0:3, 0+0:0:0:0:0, 4+0:1:0:0:2, 0+0:0:0:0:0, 5+0:1:0:0:2, 4+0:1:0:0:2, 4+0:1:0:0:1, 3+0:0:0:0:0, 4+0:2:0:0:3, 2+0:0:0:0:0, 5+0:1:0:0:2, 1+0:0:0:0:0, 4+0:1:0:0:2, 65+0:17:0:0:29
Cb lydian (7b), 3+0:0:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:1:1:0:2, 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:1, 39+0:1:1:0:11
C# lydian (7#), 5+0:1:0:0:3, 0+0:0:0:0:0, 4+0:2:0:0:3, 0+0:0:0:0:0, 5+0:1:0:0:3, 4+0:1:0:0:3, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:2:0:0:3, 1+0:0:0:0:0, 4+0:2:0:0:3, 0+0:0:0:0:0, 4+0:1:0:0:3, 0+0:0:0:0:0, 5+0:1:0:0:3, 4+0:1:0:0:3, 4+0:1:0:0:3, 3+0:0:0:0:0, 4+0:2:0:0:3, 1+0:0:0:0:0, 5+0:1:0:0:4, 1+0:0:0:0:0, 4+0:1:0:0:3, 64+0:17:0:0:40
Cb mixolydian (7b), 4+0:0:0:0:2, 1+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:2, 3+0:0:0:0:1, 3+0:1:1:0:1, 3+0:1:1:0:1, 3+0:0:0:0:1, 0+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 4+0:0:0:0:1, 4+0:0:0:0:1, 4+0:0:0:0:2, 2+0:1:1:0:2, 3+0:0:0:0:1, 3+0:0:0:0:1, 5+0:0:0:0:2, 1+0:0:0:0:1, 3+0:0:0:0:1, 64+0:3:3:0:23
C# mixolydian (7#), 5+0:1:0:0:2, 0+0:0:0:0:0, 4+0:2:0:0:3, 1+0:0:0:0:0, 5+0:1:0:0:2, 4+0:1:0:0:2, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:2:0:0:3, 0+0:0:0:0:0, 4+0:2:0:0:3, 0+0:0:0:0:0, 4+0:1:0:0:2, 0+0:0:0:0:0, 5+0:1:0:0:2, 4+0:1:0:0:2, 4+0:1:0:0:1, 3+0:0:0:0:0, 4+0:2:0:0:3, 2+0:0:0:0:0, 5+0:1:0:0:2, 1+0:0:0:0:0, 4+0:1:0:0:2, 65+0:17:0:0:29
Cb aeolian (7b), 4+0:0:0:0:2, 1+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:2, 3+0:0:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:1, 4+0:0:0:0:1, 3+0:0:0:0:1, 2+0:1:1:0:2, 2+0:0:0:0:1, 2+0:0:0:0:1, 5+0:0:0:0:1, 1+0:0:0:0:1, 3+0:0:0:0:1, 56+0:1:1:0:19
C# aeolian (7#), 5+0:1:0:0:3, 0+0:0:0:0:0, 4+0:2:0:0:3, 0+0:0:0:0:0, 5+0:1:0:0:3, 4+0:1:0:0:3, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:2:0:0:3, 1+0:0:0:0:0, 4+0:2:0:0:3, 0+0:0:0:0:0, 4+0:1:0:0:3, 0+0:0:0:0:0, 5+0:1:0:0:3, 4+0:1:0:0:3, 4+0:1:0:0:2, 3+0:0:0:0:0, 4+0:2:0:0:3, 1+0:0:0:0:0, 5+0:1:0:0:3, 1+0:0:0:0:0, 4+0:1:0:0:3, 64+0:17:0:0:38
Cb locrian (7b), 5+0:0:0:0:3, 1+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:1, 5+0:0:0:0:3, 4+0:0:0:0:2, 3+0:1:1:0:1, 3+0:1:1:0:1, 3+0:0:0:0:1, 0+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:2, 1+0:0:0:0:0, 5+0:0:0:0:2, 5+0:0:0:0:2, 4+0:0:0:0:3, 1+0:1:1:0:1, 3+0:0:0:0:1, 2+0:0:0:0:1, 6+0:0:0:0:3, 0+0:0:0:0:0, 4+0:0:0:0:2, 69+0:3:3:0:31
C# locrian (7#), 5+0:1:0:0:1, 1+0:0:0:0:0, 4+0:2:0:0:2, 2+0:0:0:0:0, 5+0:1:0:0:1, 4+0:1:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:2:0:0:2, 0+0:0:0:0:0, 4+0:2:0:0:2, 1+0:0:0:0:0, 4+0:1:0:0:1, 1+0:0:0:0:0, 5+0:1:0:0:1, 4+0:1:0:0:1, 3+0:1:0:0:1, 2+0:0:0:0:0, 4+0:2:0:0:2, 2+0:0:0:0:0, 5+0:1:0:0:1, 1+0:0:0:0:0, 4+0:1:0:0:1, 69+0:17:0:0:17
